Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
PARK7,RAB21,K7ELW0,Q9UL25,0.131796300411224,0.45566225051879805,,
RAB21,RAB21,Q9UL25,Q9UL25,0.131796300411224,0.45566225051879805,0.131796300411224,0.45566225051879805
TSG101,RAB21,F5H442,Q9UL25,0.131796300411224,0.45566225051879805,,
MTOR,RAB21,P42345,Q9UL25,0.131796300411224,0.45566225051879805,0.058205783367156004,0.18705067038536002
CTTN,RAB21,Q14247,Q9UL25,0.131796300411224,0.45566225051879805,0.8998081088066101,0.946021676063537
S100A10,RAB21,P60903,Q9UL25,0.131796300411224,0.45566225051879805,0.167135506868362,0.462249457836151
OPA1,RAB21,E5KLK1,Q9UL25,0.131796300411224,0.45566225051879805,,
TNPO1,RAB21,Q92973,Q9UL25,0.131796300411224,0.45566225051879805,0.053282566368579004,0.039996415376663
XPO1,RAB21,O14980,Q9UL25,0.131796300411224,0.45566225051879805,0.07174831628799401,0.087893053889274
MMACHC,RAB21,Q9Y4U1,Q9UL25,0.131796300411224,0.45566225051879805,0.11947916448116301,0.67381602525711
LANCL1,RAB21,O43813,Q9UL25,0.131796300411224,0.45566225051879805,0.20493459701538003,0.20626345276832503
ANXA2,RAB21,P07355,Q9UL25,0.131796300411224,0.45566225051879805,0.727081179618835,0.834344506263732
PRDX1,RAB21,Q06830,Q9UL25,0.131796300411224,0.45566225051879805,0.521877408027648,0.49929231405258107
SEC16A,RAB21,J3KNL6,Q9UL25,0.131796300411224,0.45566225051879805,,
TXN,RAB21,P10599,Q9UL25,0.131796300411224,0.45566225051879805,0.25156646966934204,0.41846185922622603
TFG,RAB21,Q92734,Q9UL25,0.131796300411224,0.45566225051879805,0.9199383854866021,0.8269848823547361
SNX9,RAB21,Q9Y5X1,Q9UL25,0.131796300411224,0.45566225051879805,0.7916758656501771,0.7847633361816401
PEF1,RAB21,Q9UBV8,Q9UL25,0.131796300411224,0.45566225051879805,0.921452045440673,0.814058303833007
USP9X,RAB21,Q93008,Q9UL25,0.131796300411224,0.45566225051879805,0.504704058170318,0.5873619914054871
PRDX4,RAB21,Q13162,Q9UL25,0.131796300411224,0.45566225051879805,0.07951811701059301,0.071025870740413
SEC23A,RAB21,F5H365,Q9UL25,0.131796300411224,0.45566225051879805,,
STK39,RAB21,Q9UEW8,Q9UL25,0.131796300411224,0.45566225051879805,0.455847561359405,0.205044746398925
PCMT1,RAB21,H7BY58,Q9UL25,0.131796300411224,0.45566225051879805,,
SEC23B,RAB21,Q15437,Q9UL25,0.131796300411224,0.45566225051879805,0.045444309711456,0.047496058046817
BAG2,RAB21,O95816,Q9UL25,0.131796300411224,0.45566225051879805,0.386189997196197,0.584977746009826
RQCD1,RAB21,B5MDQ4,Q9UL25,0.131796300411224,0.45566225051879805,,
NUP93,RAB21,Q8N1F7,Q9UL25,0.131796300411224,0.45566225051879805,0.480160564184188,0.6606060266494751
PDCD6,RAB21,O75340,Q9UL25,0.131796300411224,0.45566225051879805,0.555430233478546,0.6684528589248651
PCBP1,RAB21,Q15365,Q9UL25,0.131796300411224,0.45566225051879805,0.558648109436035,0.693042695522308
KPNB1,RAB21,Q14974,Q9UL25,0.131796300411224,0.45566225051879805,0.09113700687885201,0.074117422103881
PRDX2,RAB21,P32119,Q9UL25,0.131796300411224,0.45566225051879805,0.5649227499961851,0.5226668119430541
TAB1,RAB21,Q15750,Q9UL25,0.131796300411224,0.45566225051879805,0.7070764303207391,0.8197949528694151
SEC24B,RAB21,O95487,Q9UL25,0.131796300411224,0.45566225051879805,0.9213336706161491,0.7453871965408321
RCC2,RAB21,Q9P258,Q9UL25,0.131796300411224,0.45566225051879805,0.8115414381027221,0.6175023913383481
BAG4,RAB21,O95429,Q9UL25,0.131796300411224,0.45566225051879805,0.906019210815429,0.793700337409973
PPP6C,RAB21,O00743,Q9UL25,0.131796300411224,0.45566225051879805,0.077494725584983,0.14637158811092302
CAD,RAB21,F8VPD4,Q9UL25,0.131796300411224,0.45566225051879805,,
CNP,RAB21,P09543,Q9UL25,0.131796300411224,0.45566225051879805,0.7107940912246701,0.884762287139892
TBC1D10B,RAB21,Q4KMP7,Q9UL25,0.131796300411224,0.45566225051879805,0.773120999336242,0.686142563819885
IGF2BP1,RAB21,Q9NZI8,Q9UL25,0.131796300411224,0.45566225051879805,0.525628864765167,0.7955076098442071
HNRNPF,RAB21,P52597,Q9UL25,0.131796300411224,0.45566225051879805,0.8528246879577631,0.9539771080017091
TUBB8,RAB21,Q3ZCM7,Q9UL25,0.131796300411224,0.45566225051879805,0.49597463011741605,0.35058596730232205
ATXN2,RAB21,H0YH87,Q9UL25,0.131796300411224,0.45566225051879805,,
RPL7A,RAB21,P62424,Q9UL25,0.131796300411224,0.45566225051879805,0.32755535840988104,0.816807150840759
TNRC6B,RAB21,Q9UPQ9,Q9UL25,0.131796300411224,0.45566225051879805,0.9158128499984741,0.9256454706192011
RPL32,RAB21,D3YTB1,Q9UL25,0.131796300411224,0.45566225051879805,,
AGO2,RAB21,Q9UKV8,Q9UL25,0.131796300411224,0.45566225051879805,0.125312715768814,0.8902974128723141
PYGB,RAB21,P11216,Q9UL25,0.131796300411224,0.45566225051879805,0.373981773853302,0.619806170463562
PYGL,RAB21,P06737,Q9UL25,0.131796300411224,0.45566225051879805,0.309966474771499,0.7014282941818231
RPL35A,RAB21,P18077,Q9UL25,0.131796300411224,0.45566225051879805,0.615144908428192,0.525129318237304
