Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
DDX20,Q9UHI6,P78371,29395067,CCT2,0.6811448335647581,0.7236361503601071,0.559201598167419,0.40054732561111406,0.41305407881736755
DDX20,Q9UHI6,Q86UW6,29395067,N4BP2,0.6811448335647581,0.7236361503601071,0.20905244350433302,0.684999763965606,0.40873581171035767
DDX20,Q9UHI6,Q5JRA6,29395067,MIA3,0.6811448335647581,0.7236361503601071,0.621209442615509,0.7640144228935241,0.4037267565727234
DDX20,Q9UHI6,Q9H7E2,29395067,TDRD3,0.6811448335647581,0.7236361503601071,0.8975397944450371,0.883250415325164,0.4607698917388916
DDX20,Q9UHI6,Q08379,29395067,GOLGA2,0.6811448335647581,0.7236361503601071,0.154384821653366,0.8301722407341001,0.3580997586250305
DDX20,Q9UHI6,Q99832,29395067,CCT7,0.6811448335647581,0.7236361503601071,0.39618256688117903,0.239197224378585,0.44886547327041626
DDX20,Q9UHI6,Q08378,29395067,GOLGA3,0.6811448335647581,0.7236361503601071,0.6427317261695861,0.926845371723175,0.383905291557312
DDX20,Q9UHI6,O15027,29395067,SEC16A,0.6811448335647581,0.7236361503601071,0.914153099060058,0.8749286532402031,0.4523048400878906
DDX20,Q9UHI6,O95985,29395067,TOP3B,0.6811448335647581,0.7236361503601071,0.05074363946914601,0.062615826725959,0.4880151152610779
DDX20,Q9UHI6,Q9UPN4,29395067,CEP131,0.6811448335647581,0.7236361503601071,0.8886953592300411,0.91155070066452,0.4602552354335785
DDX20,Q9UHI6,P40227,29395067,CCT6A,0.6811448335647581,0.7236361503601071,0.10861972719430901,0.28980877995491,0.4169619679450989
DDX20,Q9UHI6,O75420,29395067,GIGYF1,0.6811448335647581,0.7236361503601071,0.8790502548217771,0.863427340984344,0.42155712842941284
DDX20,Q9UHI6,Q8TDM6,29395067,DLG5,0.6811448335647581,0.7236361503601071,0.756116449832916,0.714307785034179,0.4505561888217926
DDX20,Q9UHI6,Q92540,29395067,SMG7,0.6811448335647581,0.7236361503601071,0.7485496997833251,0.6801263689994811,0.5110890865325928
