Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
MEX3B,Q6ZN04,Q96F24,29395067,NRBF2,0.89928263425827,0.7612451314926141,0.097208745777606,0.6483745574951171,0.3109314739704132
MEX3B,Q6ZN04,P51398,29395067,DAP3,0.89928263425827,0.7612451314926141,0.46670717000961304,0.442288011312484,0.427154541015625
MEX3B,Q6ZN04,Q3MHD2,29395067,LSM12,0.89928263425827,0.7612451314926141,0.170231625437736,0.389593958854675,0.5501879453659058
MEX3B,Q6ZN04,Q96KQ4,29395067,PPP1R13B,0.89928263425827,0.7612451314926141,0.150505438446998,0.13627721369266502,0.46116119623184204
MEX3B,Q6ZN04,Q9UM82,29395067,SPATA2,0.89928263425827,0.7612451314926141,0.523724853992462,0.582949578762054,0.44060975313186646
MEX3B,Q6ZN04,Q9HCK5,29395067,AGO4,0.89928263425827,0.7612451314926141,0.045409031212329004,0.091370992362499,0.5262982249259949
MEX3B,Q6ZN04,P82930,29395067,MRPS34,0.89928263425827,0.7612451314926141,0.047504432499408,0.297109067440032,0.45430248975753784
MEX3B,Q6ZN04,Q9NRA8,29395067,EIF4ENIF1,0.89928263425827,0.7612451314926141,0.918528199195861,0.8912989497184751,0.5354465246200562
MEX3B,Q6ZN04,Q00341,29395067,HDLBP,0.89928263425827,0.7612451314926141,0.527656733989715,0.88329392671585,0.521771252155304
MEX3B,Q6ZN04,Q99873,29395067,PRMT1,0.89928263425827,0.7612451314926141,0.08781240880489301,0.23695997893810203,0.4013518691062927
MEX3B,Q6ZN04,Q96PV7,29395067,FAM193B,0.89928263425827,0.7612451314926141,0.318145602941513,0.35264891386032104,0.3844463527202606
MEX3B,Q6ZN04,P11940,29395067,PABPC1,0.89928263425827,0.7612451314926141,0.846898555755615,0.945850253105163,0.4766441285610199
MEX3B,Q6ZN04,Q96HS1,29395067,PGAM5,0.89928263425827,0.7612451314926141,0.05107324570417401,0.134116306900978,0.5077863931655884
MEX3B,Q6ZN04,Q9BYJ9,29395067,YTHDF1,0.89928263425827,0.7612451314926141,0.8564839363098141,0.6895709037780761,0.43689417839050293
MEX3B,Q6ZN04,Q01081,29395067,U2AF1,0.89928263425827,0.7612451314926141,0.859735310077667,0.907655537128448,0.39361268281936646
MEX3B,Q6ZN04,Q96Q15,29395067,SMG1,0.89928263425827,0.7612451314926141,0.16360141336917802,0.310367941856384,0.21563498675823212
MEX3B,Q6ZN04,Q92900,29395067,UPF1,0.89928263425827,0.7612451314926141,0.747238278388977,0.7646963596343991,0.5094613432884216
MEX3B,Q6ZN04,Q9UGP4,29395067,LIMD1,0.89928263425827,0.7612451314926141,0.8812453150749201,0.84871768951416,0.4788169860839844
MEX3B,Q6ZN04,Q14161,29395067,GIT2,0.89928263425827,0.7612451314926141,0.743516027927398,0.9286112785339351,0.522252082824707
MEX3B,Q6ZN04,Q14694,29395067,USP10,0.89928263425827,0.7612451314926141,0.7744724154472351,0.9465939402580261,0.46229735016822815
MEX3B,Q6ZN04,Q6P1N0,29395067,CC2D1A,0.89928263425827,0.7612451314926141,0.7124702930450441,0.6866430640220641,0.45368027687072754
MEX3B,Q6ZN04,Q92879,29395067,CELF1,0.89928263425827,0.7612451314926141,0.289840072393417,0.36571025848388605,0.41646838188171387
MEX3B,Q6ZN04,Q86UK7,29395067,ZNF598,0.89928263425827,0.7612451314926141,0.41906195878982505,0.487267971038818,0.5604107975959778
MEX3B,Q6ZN04,Q9BX40,29395067,LSM14B,0.89928263425827,0.7612451314926141,0.9151313900947571,0.9035645723342891,0.40606918931007385
MEX3B,Q6ZN04,Q92615,29395067,LARP4B,0.89928263425827,0.7612451314926141,0.7897013425827021,0.913986682891845,0.46870413422584534
MEX3B,Q6ZN04,Q8IZD4,29395067,DCP1B,0.89928263425827,0.7612451314926141,0.706972122192382,0.6831697821617121,0.582459568977356
MEX3B,Q6ZN04,Q86Y13,29395067,DZIP3,0.89928263425827,0.7612451314926141,0.048956498503685004,0.258854359388351,0.38812175393104553
MEX3B,Q6ZN04,Q96EL2,29395067,MRPS24,0.89928263425827,0.7612451314926141,0.059699077159166,0.08907265961170101,0.355226993560791
MEX3B,Q6ZN04,Q8TBC3,29395067,SHKBP1,0.89928263425827,0.7612451314926141,0.07601968199014601,0.389278978109359,0.46238431334495544
MEX3B,Q6ZN04,O00425,29395067,IGF2BP3,0.89928263425827,0.7612451314926141,0.408983945846557,0.649566054344177,0.47724589705467224
MEX3B,Q6ZN04,Q99832,29395067,CCT7,0.89928263425827,0.7612451314926141,0.39618256688117903,0.239197224378585,0.41115981340408325
MEX3B,Q6ZN04,O60783,29395067,MRPS14,0.89928263425827,0.7612451314926141,0.05998733639717101,0.27343380451202304,0.38771283626556396
MEX3B,Q6ZN04,Q15032,29395067,R3HDM1,0.89928263425827,0.7612451314926141,0.9339957237243651,0.8198994398117061,0.6083842515945435
MEX3B,Q6ZN04,Q7Z5Q1,29395067,CPEB2,0.89928263425827,0.7612451314926141,0.9419898986816401,0.861607193946838,0.4255290627479553
MEX3B,Q6ZN04,Q8NCA5,29395067,FAM98A,0.89928263425827,0.7612451314926141,0.896835446357727,0.863439083099365,0.5095983743667603
MEX3B,Q6ZN04,O43318,29395067,MAP3K7,0.89928263425827,0.7612451314926141,0.779477059841156,0.45936337113380404,0.5072525143623352
MEX3B,Q6ZN04,Q8IWR0,29395067,ZC3H7A,0.89928263425827,0.7612451314926141,0.065534330904483,0.528411209583282,0.4178392291069031
MEX3B,Q6ZN04,Q9NZB2,29395067,FAM120A,0.89928263425827,0.7612451314926141,0.8501178622245781,0.8586925268173211,0.439563125371933
MEX3B,Q6ZN04,Q9H9A5,29395067,CNOT10,0.89928263425827,0.7612451314926141,0.048076625913381,0.130353718996047,0.5460923314094543
MEX3B,Q6ZN04,O75420,29395067,GIGYF1,0.89928263425827,0.7612451314926141,0.8790502548217771,0.863427340984344,0.4572799801826477
MEX3B,Q6ZN04,Q8TBX8,29395067,PIP4K2C,0.89928263425827,0.7612451314926141,0.048223696649074006,0.46300369501113803,0.475547730922699
MEX3B,Q6ZN04,Q9H0L4,29395067,CSTF2T,0.89928263425827,0.7612451314926141,0.944329440593719,0.8998327255249021,0.4412621855735779
MEX3B,Q6ZN04,O60333,29395067,KIF1B,0.89928263425827,0.7612451314926141,0.24660500884056002,0.7511826753616331,0.49467357993125916
MEX3B,Q6ZN04,Q8NDV7,29395067,TNRC6A,0.89928263425827,0.7612451314926141,0.94635409116745,0.9126369357109071,0.5240863561630249
MEX3B,Q6ZN04,Q9UKV8,29395067,AGO2,0.89928263425827,0.7612451314926141,0.125312715768814,0.8902974128723141,0.37802553176879883
MEX3B,Q6ZN04,Q96T21,29395067,SECISBP2,0.89928263425827,0.7612451314926141,0.08698838204145401,0.25786298513412403,0.35608768463134766
MEX3B,Q6ZN04,Q9NZ52,29395067,GGA3,0.89928263425827,0.7612451314926141,0.056773163378238005,0.035370878875255,0.46432703733444214
MEX3B,Q6ZN04,Q9Y3D9,29395067,MRPS23,0.89928263425827,0.7612451314926141,0.06862169504165601,0.09040144830942101,0.33680328726768494
MEX3B,Q6ZN04,Q9NUD5,29395067,ZCCHC3,0.89928263425827,0.7612451314926141,0.11184251308441101,0.501195549964904,0.45204490423202515
MEX3B,Q6ZN04,Q8IZH2,29395067,XRN1,0.89928263425827,0.7612451314926141,0.385329663753509,0.270378917455673,0.49100780487060547
MEX3B,Q6ZN04,Q9Y4F3,29395067,MARF1,0.89928263425827,0.7612451314926141,0.10917707532644201,0.290735512971878,0.5136803388595581
MEX3B,Q6ZN04,Q5TC82,29395067,RC3H1,0.89928263425827,0.7612451314926141,0.473352253437042,0.488165706396102,0.5047734975814819
MEX3B,Q6ZN04,Q9H3S7,29395067,PTPN23,0.89928263425827,0.7612451314926141,0.6911263465881341,0.923000633716583,0.5208635926246643
MEX3B,Q6ZN04,Q14157,29395067,UBAP2L,0.89928263425827,0.7612451314926141,0.9456149339675901,0.953562080860137,0.48841625452041626
MEX3B,Q6ZN04,P51114,29395067,FXR1,0.89928263425827,0.7612451314926141,0.8444389104843141,0.922883689403533,0.42538294196128845
MEX3B,Q6ZN04,Q9Y520,29395067,PRRC2C,0.89928263425827,0.7612451314926141,0.9226905703544611,0.859529852867126,0.46104103326797485
MEX3B,Q6ZN04,P30566,29395067,ADSL,0.89928263425827,0.7612451314926141,0.05655186623334801,0.11327721923589701,0.3450094163417816
MEX3B,Q6ZN04,Q14671,29395067,PUM1,0.89928263425827,0.7612451314926141,0.9372653961181641,0.9234544038772581,0.43782323598861694
