Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
MOB1A,Q9H8S9,P04264,37536630,KRT1,0.382064461708068,0.42563977837562506,0.9295971989631651,0.9363520741462701,0.27659088373184204
MOB1A,Q9H8S9,Q96N67,37536630,DOCK7,0.382064461708068,0.42563977837562506,0.694895446300506,0.79361480474472,0.42467784881591797
MOB1A,Q9H8S9,O00743,37536630,PPP6C,0.382064461708068,0.42563977837562506,0.077494725584983,0.14637158811092302,0.35292792320251465
MOB1A,Q9H8S9,Q13188,37536630,STK3,0.382064461708068,0.42563977837562506,0.8123424649238581,0.77833354473114,0.2751237750053406
MOB1A,Q9H8S9,Q9Y6N7,37536630,ROBO1,0.382064461708068,0.42563977837562506,0.5476497411727901,0.31885665655136103,0.4611740708351135
MOB1A,Q9H8S9,Q70IA6,37536630,MOB2,0.382064461708068,0.42563977837562506,0.06571278721094101,0.032605137676000005,0.4189162254333496
MOB1A,Q9H8S9,P50749,37536630,RASSF2,0.382064461708068,0.42563977837562506,0.33127704262733404,0.633783459663391,0.17961661517620087
MOB1A,Q9H8S9,Q9BYJ9,37536630,YTHDF1,0.382064461708068,0.42563977837562506,0.8564839363098141,0.6895709037780761,0.32077381014823914
MOB1A,Q9H8S9,Q13043,37536630,STK4,0.382064461708068,0.42563977837562506,0.7201012969017021,0.867977142333984,0.23494596779346466
MOB1A,Q9H8S9,Q8TAA9,37536630,VANGL1,0.382064461708068,0.42563977837562506,0.379739463329315,0.210851937532424,0.4243127405643463
MOB1A,Q9H8S9,Q5H9R7,37536630,PPP6R3,0.382064461708068,0.42563977837562506,0.145339801907539,0.442849874496459,0.39777547121047974
MOB1A,Q9H8S9,Q8N8A2,37536630,ANKRD44,0.382064461708068,0.42563977837562506,0.065197266638278,0.046420581638813005,0.313614159822464
MOB1A,Q9H8S9,Q96HP0,37536630,DOCK6,0.382064461708068,0.42563977837562506,0.053083796054124006,0.18999567627906802,0.41110309958457947
MOB1A,Q9H8S9,O95819,37536630,MAP4K4,0.382064461708068,0.42563977837562506,0.9037445187568661,0.9482237696647641,0.41907715797424316
MOB1A,Q9H8S9,Q9H4B6,37536630,SAV1,0.382064461708068,0.42563977837562506,0.727884829044342,0.6963510513305661,0.3578689694404602
MOB1A,Q9H8S9,Q15208,37536630,STK38,0.382064461708068,0.42563977837562506,0.767200708389282,0.842919826507568,0.42167577147483826
MOB1A,Q9H8S9,Q8WWW0,37536630,RASSF5,0.382064461708068,0.42563977837562506,0.14251248538494102,0.169799014925956,0.2722274661064148
MOB1A,Q9H8S9,Q9Y2L9,37536630,LRCH1,0.382064461708068,0.42563977837562506,0.21512548625469202,0.23545360565185502,0.39622730016708374
MOB1A,Q9H8S9,Q8NB46,37536630,ANKRD52,0.382064461708068,0.42563977837562506,0.10190691053867301,0.22405306994915003,0.38137736916542053
MOB1A,Q9H8S9,Q96II8,37536630,LRCH3,0.382064461708068,0.42563977837562506,0.556009531021118,0.5993439555168151,0.3606756627559662
MOB1A,Q9H8S9,O75170,37536630,PPP6R2,0.382064461708068,0.42563977837562506,0.07446850836277001,0.10824657976627301,0.4282386898994446
MOB1A,Q9H8S9,Q8IUZ0,37536630,LRRC49,0.382064461708068,0.42563977837562506,0.048118501901626004,0.213115260004997,0.43598803877830505
MOB1A,Q9H8S9,O15084,37536630,ANKRD28,0.382064461708068,0.42563977837562506,0.046481158584356,0.118532933294773,0.453631728887558
MOB1A,Q9H8S9,Q86WH2,37536630,RASSF3,0.382064461708068,0.42563977837562506,0.11439933627843801,0.47965097427368103,0.275177538394928
MOB1A,Q9H8S9,Q8NF50,37536630,DOCK8,0.382064461708068,0.42563977837562506,0.047520697116851,0.23804228007793402,0.43727436661720276
MOB1A,Q9H8S9,Q5VUJ6,37536630,LRCH2,0.382064461708068,0.42563977837562506,0.6217740178108211,0.44123196601867604,0.4411856532096863
MOB1A,Q9H8S9,Q9UPN7,37536630,PPP6R1,0.382064461708068,0.42563977837562506,0.184402376413345,0.47204047441482505,0.3912779688835144
MOB1A,Q9H8S9,Q8TDM6,37536630,DLG5,0.382064461708068,0.42563977837562506,0.756116449832916,0.714307785034179,0.4447675347328186
MOB1A,Q9H8S9,Q9Y383,37536630,LUC7L2,0.382064461708068,0.42563977837562506,0.803538024425506,0.8609099388122551,0.32691019773483276
MOB1A,Q9H8S9,Q9UI26,37536630,IPO11,0.382064461708068,0.42563977837562506,0.084862798452377,0.029000764712691002,0.41715916991233826
MOB1A,Q9H8S9,Q3V6T2,37536630,CCDC88A,0.382064461708068,0.42563977837562506,0.8583024144172661,0.92137986421585,0.43636614084243774
MOB1A,Q9H8S9,O95835,37536630,LATS1,0.382064461708068,0.42563977837562506,0.917087912559509,0.8706442713737481,0.4063109755516052
MOB1A,Q9H8S9,P42766,37536630,RPL35,0.382064461708068,0.42563977837562506,0.496975719928741,0.506664276123046,0.384390652179718
MOB1A,Q9H8S9,Q03001,37536630,DST,0.382064461708068,0.42563977837562506,0.182170435786247,0.693397045135498,0.44507113099098206
MOB1A,Q9H8S9,Q15678,37536630,PTPN14,0.382064461708068,0.42563977837562506,0.7634588479995721,0.834039330482482,0.4227434992790222
