,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,MOB3B,Q86TA1,Q9P0J0,37536630,NDUFA13,0.060052245855331,0.188026696443557,0.058518625795841,0.207259848713874,0.0831591710448265
1,MOB3B,Q86TA1,Q8WWC4,37536630,MAIP1,0.060052245855331,0.188026696443557,0.081841260194778,0.067243628203868,0.1121338829398155
2,MOB3B,Q86TA1,P20020,37536630,ATP2B1,0.060052245855331,0.188026696443557,0.242712810635566,0.471894919872283,0.2181845158338546
3,MOB3B,Q86TA1,Q96CS3,37536630,FAF2,0.060052245855331,0.188026696443557,0.271441161632537,0.63299161195755,0.1756069064140319
4,MOB3B,Q86TA1,Q96N67,37536630,DOCK7,0.060052245855331,0.188026696443557,0.694895446300506,0.79361480474472,0.336304098367691
5,MOB3B,Q86TA1,P04792,37536630,HSPB1,0.060052245855331,0.188026696443557,0.370258599519729,0.786249041557312,0.3634771704673767
6,MOB3B,Q86TA1,Q6P4A7,37536630,SFXN4,0.060052245855331,0.188026696443557,0.081121928989887,0.04744853451848,0.1154532805085182
7,MOB3B,Q86TA1,Q9Y4L1,37536630,HYOU1,0.060052245855331,0.188026696443557,0.066707417368888,0.7952891588211061,0.167536199092865
8,MOB3B,Q86TA1,Q6UB35,37536630,MTHFD1L,0.060052245855331,0.188026696443557,0.133542269468307,0.100692227482795,0.1968577802181244
9,MOB3B,Q86TA1,Q9UJZ1,37536630,STOML2,0.060052245855331,0.188026696443557,0.435761630535125,0.293178141117095,0.2266968190670013
10,MOB3B,Q86TA1,Q8IY37,37536630,DHX37,0.060052245855331,0.188026696443557,0.055739175528287,0.17998468875885,0.3171682357788086
11,MOB3B,Q86TA1,Q5JSL3,37536630,DOCK11,0.060052245855331,0.188026696443557,0.095992036163806,0.65864360332489,0.1982117593288421
12,MOB3B,Q86TA1,O95059,37536630,RPP14,0.060052245855331,0.188026696443557,0.072389289736747,0.245062470436096,0.2837721407413482
13,MOB3B,Q86TA1,O95819,37536630,MAP4K4,0.060052245855331,0.188026696443557,0.903744518756866,0.948223769664764,0.2542122304439544
14,MOB3B,Q86TA1,P60891,37536630,PRPS1,0.060052245855331,0.188026696443557,0.133691325783729,0.115815661847591,0.1743133664131164
15,MOB3B,Q86TA1,Q16891,37536630,IMMT,0.060052245855331,0.188026696443557,0.5051859617233271,0.772271633148193,0.1330355703830719
16,MOB3B,Q86TA1,Q8N4C8,37536630,MINK1,0.060052245855331,0.188026696443557,0.906365513801574,0.767896294593811,0.2843835055828094
17,MOB3B,Q86TA1,O00165,37536630,HAX1,0.060052245855331,0.188026696443557,0.8057647943496701,0.7743625640869141,0.2672812342643738
18,MOB3B,Q86TA1,Q8N9T8,37536630,KRI1,0.060052245855331,0.188026696443557,0.8932437896728511,0.7627396583557121,0.380216121673584
19,MOB3B,Q86TA1,Q9BZ29,37536630,DOCK9,0.060052245855331,0.188026696443557,0.152451008558273,0.542798638343811,0.1637153327465057
20,MOB3B,Q86TA1,Q02750,37536630,MAP2K1,0.060052245855331,0.188026696443557,0.449614703655242,0.327995359897613,0.2844943702220917
21,MOB3B,Q86TA1,P51153,37536630,RAB13,0.060052245855331,0.188026696443557,0.7162893414497371,0.7802711725234981,0.0611277408897876
22,MOB3B,Q86TA1,Q14315,37536630,FLNC,0.060052245855331,0.188026696443557,0.555411696434021,0.667471349239349,0.3175324201583862
23,MOB3B,Q86TA1,P42766,37536630,RPL35,0.060052245855331,0.188026696443557,0.496975719928741,0.506664276123046,0.3678255677223205
24,MOB3B,Q86TA1,Q15678,37536630,PTPN14,0.060052245855331,0.188026696443557,0.7634588479995721,0.834039330482482,0.2721076607704162
