,Prey_uniprot,cossim
0,A0A024RBG1Q6ZN04,0.17048025131225586
1,A0A087WUL8Q6ZN04,0.42686939239501953
2,A0A087X1G2Q6ZN04,0.19404157996177673
3,A0A096LP49Q6ZN04,0.4361429214477539
4,A0A0B4J2A2Q6ZN04,0.19490215182304382
5,A0A0B4J2D5Q6ZN04,0.3612980842590332
6,A0A0U1RQF7Q6ZN04,0.37112516164779663
7,A0A1B0GTR3Q6ZN04,0.2723154127597809
8,A0A1B0GTZ2Q6ZN04,0.5350470542907715
9,A0A1B0GUV7Q6ZN04,0.3659115135669708
10,A0AUZ9Q6ZN04,0.22625450789928436
11,A0AV02Q6ZN04,0.24361836910247803
12,A0AV96Q6ZN04,0.5076092481613159
13,A0AVF1Q6ZN04,0.3635979890823364
14,A0AVI4Q6ZN04,0.0449790358543396
15,A0AVK6Q6ZN04,0.4896540641784668
16,A0AVT1Q6ZN04,0.38059672713279724
17,A0FGR8Q6ZN04,0.36982589960098267
18,A0JLT2Q6ZN04,0.5313028693199158
19,A0JNW5Q6ZN04,0.4884946942329407
20,A0JP26Q6ZN04,0.2158510684967041
21,A0M8Q6Q6ZN04,0.2656632363796234
22,A0MZ66Q6ZN04,0.6054610013961792
23,A0PG75Q6ZN04,0.515130341053009
24,A0PJE2Q6ZN04,0.24289175868034363
25,A0PJK1Q6ZN04,0.3606016933917999
26,A0PJW6Q6ZN04,0.20238237082958221
27,A0PJW8Q6ZN04,0.4183656573295593
28,A0PJX0Q6ZN04,0.38950592279434204
29,A0PJX2Q6ZN04,0.16919389367103577
30,A0PJX4Q6ZN04,0.2368556708097458
31,A0PJX8Q6ZN04,0.0676531046628952
32,A0PJY2Q6ZN04,0.33769434690475464
33,A0PJZ3Q6ZN04,0.12301914393901825
34,A0PK00Q6ZN04,0.3050716817378998
35,A0PK05Q6ZN04,0.17313997447490692
36,A0PK11Q6ZN04,0.06167314201593399
37,A1A4F0Q6ZN04,0.43183213472366333
38,A1A4G5Q6ZN04,0.4281308650970459
39,A1A4S6Q6ZN04,0.31849023699760437
40,A1A4Y4Q6ZN04,0.3688032031059265
41,A1A519Q6ZN04,0.4151013493537903
42,A1A580Q6ZN04,0.3510481119155884
43,A1A5B4Q6ZN04,0.2100309580564499
44,A1A5C7Q6ZN04,0.2945809066295624
45,A1A5D9Q6ZN04,0.2549598813056946
46,A1E959Q6ZN04,0.47022590041160583
47,A1IGU5Q6ZN04,0.1610894799232483
48,A1KXE4Q6ZN04,0.5252007246017456
49,A1KZ92Q6ZN04,0.27919477224349976
50,A1L020Q6ZN04,0.4911208152770996
51,A1L0T0Q6ZN04,0.44614142179489136
52,A1L157Q6ZN04,0.16330665349960327
53,A1L162Q6ZN04,0.4511759877204895
54,A1L168Q6ZN04,0.41524338722229004
55,A1L170Q6ZN04,0.4686666429042816
56,A1L188Q6ZN04,0.15031404793262482
57,A1L190Q6ZN04,0.4297437071800232
58,A1L390Q6ZN04,0.45033377408981323
59,A1L3X0Q6ZN04,0.23614497482776642
60,A1L443Q6ZN04,0.49227041006088257
61,A1L4H1Q6ZN04,0.40402331948280334
62,A1L4K1Q6ZN04,0.6165791749954224
63,A1L4L8Q6ZN04,0.32808008790016174
64,A1X283Q6ZN04,0.5037611722946167
65,A1XBS5Q6ZN04,0.3562893569469452
66,A1YPR0Q6ZN04,0.45123711228370667
67,A1Z1Q3Q6ZN04,0.2735629975795746
68,A2A2V5Q6ZN04,0.2123432606458664
69,A2A2Y4Q6ZN04,0.3027407228946686
70,A2A368Q6ZN04,0.13380926847457886
71,A2A3K4Q6ZN04,0.5009747743606567
72,A2A3N6Q6ZN04,0.4403897225856781
73,A2AJT9Q6ZN04,0.2805415987968445
74,A2IDD5Q6ZN04,0.07809002697467804
75,A2RRD8Q6ZN04,0.34725117683410645
76,A2RRH5Q6ZN04,0.17081524431705475
77,A2RRL7Q6ZN04,0.22069108486175537
78,A2RRP1Q6ZN04,0.33528149127960205
79,A2RTX5Q6ZN04,0.2975856363773346
80,A2RTY3Q6ZN04,0.2027784138917923
81,A2RU14Q6ZN04,0.2609198987483978
82,A2RU30Q6ZN04,0.27845489978790283
83,A2RU37Q6ZN04,0.36276504397392273
84,A2RU48Q6ZN04,0.2163897007703781
85,A2RU49Q6ZN04,0.3320090174674988
86,A2RU67Q6ZN04,0.32218262553215027
87,A2RUB1Q6ZN04,0.27900534868240356
88,A2RUB6Q6ZN04,0.3669585883617401
89,A2RUC4Q6ZN04,0.3497595489025116
90,A2RUG3Q6ZN04,0.17255868017673492
91,A2RUH7Q6ZN04,0.1614481508731842
92,A2RUQ5Q6ZN04,0.15480485558509827
93,A2RUS2Q6ZN04,0.14105799794197083
94,A2RUT3Q6ZN04,0.08827973902225494
95,A2RUU4Q6ZN04,0.20276804268360138
96,A2VCK2Q6ZN04,0.31446969509124756
97,A2VDF0Q6ZN04,0.33315449953079224
98,A2VDJ0Q6ZN04,0.30684855580329895
99,A3KMH1Q6ZN04,0.36598265171051025
100,A3KN83Q6ZN04,0.4749050736427307
101,A4D0S4Q6ZN04,0.16059377789497375
102,A4D161Q6ZN04,0.3871252238750458
103,A4D1E9Q6ZN04,0.44970637559890747
104,A4D1P6Q6ZN04,0.3689318001270294
105,A4D1S0Q6ZN04,0.45761632919311523
106,A4D1S5Q6ZN04,0.07611411064863205
107,A4D1T9Q6ZN04,0.31933119893074036
108,A4D1U4Q6ZN04,0.27561154961586
109,A4D2B0Q6ZN04,0.2405082881450653
110,A4D2G3Q6ZN04,0.03276950120925903
111,A4D2P6Q6ZN04,0.4339444637298584
112,A4FU01Q6ZN04,0.2144690454006195
113,A4FU69Q6ZN04,0.23699304461479187
114,A4GXA9Q6ZN04,0.25213855504989624
115,A4QMS7Q6ZN04,0.14490492641925812
116,A4QPH2Q6ZN04,0.3335247039794922
117,A4UGR9Q6ZN04,0.41544705629348755
118,A5A3E0Q6ZN04,0.38785386085510254
119,A5D8T8Q6ZN04,0.11703844368457794
120,A5D8V6Q6ZN04,0.48531851172447205
121,A5D8V7Q6ZN04,0.2678031027317047
122,A5D8W1Q6ZN04,0.3185608685016632
123,A5LHX3Q6ZN04,0.43121105432510376
124,A5PL33Q6ZN04,0.4624135494232178
125,A5PLL7Q6ZN04,0.1002332791686058
126,A5PLN9Q6ZN04,0.47330355644226074
127,A5X5Y0Q6ZN04,0.03593362495303154
128,A5YKK6Q6ZN04,0.5108760595321655
129,A5YM69Q6ZN04,0.24914923310279846
130,A6BM72Q6ZN04,0.18875160813331604
131,A6H8M9Q6ZN04,0.05270878225564957
132,A6H8Y1Q6ZN04,0.46157974004745483
133,A6H8Z2Q6ZN04,0.3368878960609436
134,A6NC42Q6ZN04,0.3045370280742645
135,A6NC98Q6ZN04,0.4033675193786621
136,A6NCE7Q6ZN04,0.26732391119003296
137,A6NCF5Q6ZN04,0.018733397126197815
138,A6NCL1Q6ZN04,0.10320015996694565
139,A6NCL7Q6ZN04,0.07786110788583755
140,A6NCN2Q6ZN04,0.21833190321922302
141,A6NCS6Q6ZN04,0.18476013839244843
142,A6ND36Q6ZN04,0.4942014813423157
143,A6ND48Q6ZN04,0.056190334260463715
144,A6ND91Q6ZN04,0.39780697226524353
145,A6NDB9Q6ZN04,0.11744087934494019
146,A6NDG6Q6ZN04,0.27125218510627747
147,A6NDK9Q6ZN04,0.2189289629459381
148,A6NDN3Q6ZN04,0.2134961634874344
149,A6NDP7Q6ZN04,0.3404010832309723
150,A6NDS4Q6ZN04,0.39469265937805176
151,A6NDU8Q6ZN04,0.2961694598197937
152,A6NDV4Q6ZN04,0.019928809255361557
153,A6NDY0Q6ZN04,0.47083210945129395
154,A6NE02Q6ZN04,0.26943349838256836
155,A6NE82Q6ZN04,0.16844147443771362
156,A6NED2Q6ZN04,0.6059435606002808
157,A6NEL2Q6ZN04,0.3839031755924225
158,A6NEM1Q6ZN04,0.5196221470832825
159,A6NEQ0Q6ZN04,0.20545506477355957
160,A6NER0Q6ZN04,0.05203363299369812
161,A6NER3Q6ZN04,0.1843319684267044
162,A6NFD8Q6ZN04,0.3861519396305084
163,A6NFI3Q6ZN04,0.3622127175331116
164,A6NFN3Q6ZN04,0.30446213483810425
165,A6NFQ2Q6ZN04,0.18905317783355713
166,A6NFU0Q6ZN04,0.26688164472579956
167,A6NFY4Q6ZN04,0.030407894402742386
168,A6NFY7Q6ZN04,0.1836785525083542
169,A6NGB9Q6ZN04,0.5009381771087646
170,A6NGC4Q6ZN04,0.18348796665668488
171,A6NGK3Q6ZN04,0.18773791193962097
172,A6NGQ2Q6ZN04,0.41982316970825195
173,A6NGR9Q6ZN04,0.1415795534849167
174,A6NGS2Q6ZN04,0.26417404413223267
175,A6NGU5Q6ZN04,0.09944601356983185
176,A6NH52Q6ZN04,0.18328095972537994
177,A6NHC0Q6ZN04,0.2956063449382782
178,A6NHJ4Q6ZN04,0.17407752573490143
179,A6NHL2Q6ZN04,0.10907435417175293
180,A6NHP3Q6ZN04,0.3569048047065735
181,A6NHQ2Q6ZN04,0.31477344036102295
182,A6NHQ4Q6ZN04,0.2933463752269745
183,A6NHR9Q6ZN04,0.4897302985191345
184,A6NHX0Q6ZN04,0.30771344900131226
185,A6NHZ5Q6ZN04,0.208469957113266
186,A6NI15Q6ZN04,0.48341983556747437
187,A6NI28Q6ZN04,0.3837955594062805
188,A6NI73Q6ZN04,0.317339152097702
189,A6NI79Q6ZN04,0.2931251525878906
190,A6NIH7Q6ZN04,0.4523460268974304
191,A6NIX2Q6ZN04,0.21744365990161896
192,A6NIZ1Q6ZN04,0.37757769227027893
193,A6NJ78Q6ZN04,0.32134222984313965
194,A6NJB7Q6ZN04,0.2781665325164795
195,A6NJL1Q6ZN04,0.37459439039230347
196,A6NJU9Q6ZN04,0.2509846091270447
197,A6NJZ7Q6ZN04,0.44627827405929565
198,A6NK44Q6ZN04,0.26408618688583374
199,A6NK58Q6ZN04,0.2992175221443176
200,A6NK59Q6ZN04,0.08420006930828094
201,A6NK89Q6ZN04,0.5017883777618408
202,A6NKB5Q6ZN04,0.20449583232402802
203,A6NKD2Q6ZN04,0.3718681335449219
204,A6NKD9Q6ZN04,0.5502700805664062
205,A6NKF2Q6ZN04,0.3284285068511963
206,A6NKK0Q6ZN04,0.17378821969032288
207,A6NKQ9Q6ZN04,0.2077302634716034
208,A6NKT7Q6ZN04,0.42109593749046326
209,A6NKU9Q6ZN04,0.06238849088549614
210,A6NLJ0Q6ZN04,0.4590677320957184
211,A6NLU0Q6ZN04,0.38946565985679626
212,A6NLX3Q6ZN04,0.44951945543289185
213,A6NM10Q6ZN04,0.2879329025745392
214,A6NM11Q6ZN04,0.1928616464138031
215,A6NMB1Q6ZN04,0.099526546895504
216,A6NMB9Q6ZN04,0.2983625531196594
217,A6NMD0Q6ZN04,0.25930434465408325
218,A6NMD2Q6ZN04,0.17989663779735565
219,A6NMK7Q6ZN04,0.38703593611717224
220,A6NMT0Q6ZN04,0.18295365571975708
221,A6NMX2Q6ZN04,0.374111533164978
222,A6NMY6Q6ZN04,0.38477516174316406
223,A6NNB3Q6ZN04,0.20911434292793274
224,A6NNF4Q6ZN04,0.1604674607515335
225,A6NNL5Q6ZN04,0.0402081273496151
226,A6NNX1Q6ZN04,0.299810528755188
227,A6NNY8Q6ZN04,0.39325809478759766
228,A6NNZ2Q6ZN04,0.08257953822612762
229,A6NP61Q6ZN04,0.47754526138305664
230,A6QL63Q6ZN04,0.19063012301921844
231,A6QL64Q6ZN04,0.37636077404022217
232,A6XGL0Q6ZN04,0.22943226993083954
233,A6ZKI3Q6ZN04,0.4542073607444763
234,A7E2F4Q6ZN04,0.3363560438156128
235,A7E2U8Q6ZN04,0.18701699376106262
236,A7E2V4Q6ZN04,0.43170422315597534
237,A7E2Y1Q6ZN04,0.3787783682346344
238,A7KAX9Q6ZN04,0.5159160494804382
239,A7MCY6Q6ZN04,0.384097158908844
240,A7MD48Q6ZN04,0.35979533195495605
241,A8CG34Q6ZN04,0.4253253936767578
242,A8K0Z3Q6ZN04,0.4997306764125824
243,A8K2U0Q6ZN04,0.42081254720687866
244,A8K4G0Q6ZN04,0.09482754021883011
245,A8K855Q6ZN04,0.40835386514663696
246,A8K8P3Q6ZN04,0.139458566904068
247,A8K8V0Q6ZN04,0.40140873193740845
248,A8K979Q6ZN04,0.1768452227115631
249,A8MPP1Q6ZN04,0.19543184340000153
250,A8MPS7Q6ZN04,0.6533429622650146
251,A8MQ03Q6ZN04,0.4488047659397125
252,A8MQ11Q6ZN04,0.29481062293052673
253,A8MQ14Q6ZN04,0.1731071025133133
254,A8MRT5Q6ZN04,0.3433367908000946
255,A8MT33Q6ZN04,0.4513705372810364
256,A8MT65Q6ZN04,0.08014622330665588
257,A8MT69Q6ZN04,0.42127472162246704
258,A8MT70Q6ZN04,0.3324839174747467
259,A8MTA8Q6ZN04,0.3953029215335846
260,A8MTJ3Q6ZN04,0.05483819916844368
261,A8MTQ0Q6ZN04,0.48860853910446167
262,A8MTY0Q6ZN04,0.3506012558937073
263,A8MU46Q6ZN04,0.2720949053764343
264,A8MUP2Q6ZN04,0.32538241147994995
265,A8MV65Q6ZN04,0.42890453338623047
266,A8MV81Q6ZN04,0.3761533498764038
267,A8MVS5Q6ZN04,0.40011611580848694
268,A8MVW0Q6ZN04,0.40820592641830444
269,A8MVW5Q6ZN04,0.42033299803733826
270,A8MW92Q6ZN04,0.4142475128173828
271,A8MW99Q6ZN04,0.38227128982543945
272,A8MWD9Q6ZN04,0.3679586946964264
273,A8MWX3Q6ZN04,0.21544258296489716
274,A8MWY0Q6ZN04,0.10328086465597153
275,A8MXD5Q6ZN04,0.42422810196876526
276,A8MXJ8Q6ZN04,0.17368075251579285
277,A8MXV4Q6ZN04,0.29013633728027344
278,A8MXV6Q6ZN04,0.06896227598190308
279,A8MYP8Q6ZN04,0.25240010023117065
280,A8MZ59Q6ZN04,0.46165013313293457
281,A8MZ97Q6ZN04,0.12701955437660217
282,A8MZA4Q6ZN04,0.06247953325510025
283,A9UHW6Q6ZN04,0.4785458445549011
284,B0FP48Q6ZN04,0.12436411529779434
285,B0I1T2Q6ZN04,0.2283601015806198
286,B0YJ81Q6ZN04,0.1652003824710846
287,B1AK53Q6ZN04,0.4709547460079193
288,B1ATL7Q6ZN04,0.38330787420272827
289,B2RNN3Q6ZN04,0.2513217329978943
290,B2RPK0Q6ZN04,0.16486617922782898
291,B2RTY4Q6ZN04,0.36789679527282715
292,B2RU33Q6ZN04,0.3358650207519531
293,B2RUY7Q6ZN04,0.3502444624900818
294,B2RUZ4Q6ZN04,0.34928300976753235
295,B2RV13Q6ZN04,0.14670220017433167
296,B2RXF5Q6ZN04,0.4773324429988861
297,B2RXH4Q6ZN04,0.33277422189712524
298,B2RXH8Q6ZN04,0.46565836668014526
299,B3EWF7Q6ZN04,0.2039278745651245
300,B3EWG3Q6ZN04,0.21312102675437927
301,B3EWG5Q6ZN04,0.21312102675437927
302,B3EWG6Q6ZN04,0.21312102675437927
303,B3SHH9Q6ZN04,0.10523203760385513
304,B4DXR9Q6ZN04,0.27962809801101685
305,B5MCY1Q6ZN04,0.3756752610206604
306,B5ME19Q6ZN04,0.40236473083496094
307,B7U540Q6ZN04,0.15817920863628387
308,B7ZAP0Q6ZN04,0.4421551823616028
309,B7ZAQ6Q6ZN04,0.17348209023475647
310,B9A064Q6ZN04,0.3196413516998291
311,C4AMC7Q6ZN04,0.42785149812698364
312,C9J7I0Q6ZN04,0.23874743282794952
313,C9JCN9Q6ZN04,0.2738535404205322
314,C9JG80Q6ZN04,0.2573724687099457
315,C9JH25Q6ZN04,0.245867058634758
316,C9JLW8Q6ZN04,0.20175452530384064
317,C9JRZ8Q6ZN04,0.10010106861591339
318,D6RF30Q6ZN04,0.16711869835853577
319,D6RGH6Q6ZN04,0.3282213509082794
320,D6RGX4Q6ZN04,0.17839524149894714
321,E0CX11Q6ZN04,0.3263392150402069
322,E5RHQ5Q6ZN04,0.2785913348197937
323,E5RIL1Q6ZN04,0.12436411529779434
324,E5RJM6Q6ZN04,0.2260274440050125
325,E7ETH6Q6ZN04,0.12187526375055313
326,E9PAV3Q6ZN04,0.4553828239440918
327,E9PI22Q6ZN04,0.2347417175769806
328,E9PJ23Q6ZN04,0.37239789962768555
329,E9PQX1Q6ZN04,0.1260242462158203
330,E9PRG8Q6ZN04,0.22713330388069153
331,F8W0I5Q6ZN04,0.27444133162498474
332,F8WCM5Q6ZN04,0.041283972561359406
333,H3BRN8Q6ZN04,0.2663862407207489
334,H3BU77Q6ZN04,0.3128584325313568
335,H3BUK9Q6ZN04,0.28725963830947876
336,H3BV12Q6ZN04,0.2025141716003418
337,I6L899Q6ZN04,0.2758614420890808
338,L0R6Q1Q6ZN04,0.3556702733039856
339,M0R2J8Q6ZN04,0.1852390617132187
340,O00115Q6ZN04,0.15601181983947754
341,O00116Q6ZN04,0.46134909987449646
342,O00124Q6ZN04,0.39968934655189514
343,O00139Q6ZN04,0.41180577874183655
344,O00141Q6ZN04,0.3671429455280304
345,O00142Q6ZN04,0.4954978823661804
346,O00148Q6ZN04,0.31237202882766724
347,O00151Q6ZN04,0.4712877869606018
348,O00154Q6ZN04,0.5432780981063843
349,O00155Q6ZN04,0.3364565968513489
350,O00159Q6ZN04,0.5357522368431091
351,O00160Q6ZN04,0.22611406445503235
352,O00161Q6ZN04,0.19865982234477997
353,O00165Q6ZN04,0.4718843400478363
354,O00167Q6ZN04,0.5039039850234985
355,O00168Q6ZN04,0.2381669282913208
356,O00170Q6ZN04,0.4489475190639496
357,O00178Q6ZN04,0.4097428321838379
358,O00180Q6ZN04,0.2820407450199127
359,O00182Q6ZN04,0.43139833211898804
360,O00186Q6ZN04,0.36638933420181274
361,O00189Q6ZN04,0.4411315321922302
362,O00192Q6ZN04,0.2764209806919098
363,O00193Q6ZN04,0.4366931915283203
364,O00194Q6ZN04,0.36602556705474854
365,O00203Q6ZN04,0.566698431968689
366,O00204Q6ZN04,0.2796730101108551
367,O00212Q6ZN04,0.2292979210615158
368,O00213Q6ZN04,0.49990159273147583
369,O00214Q6ZN04,0.40074482560157776
370,O00217Q6ZN04,0.24577566981315613
371,O00219Q6ZN04,0.12285663187503815
372,O00220Q6ZN04,0.3858087956905365
373,O00221Q6ZN04,0.337647944688797
374,O00230Q6ZN04,0.037096746265888214
375,O00231Q6ZN04,0.3904852867126465
376,O00232Q6ZN04,0.48631781339645386
377,O00233Q6ZN04,0.37838611006736755
378,O00238Q6ZN04,0.16573795676231384
379,O00241Q6ZN04,0.30617064237594604
380,O00244Q6ZN04,0.4195559024810791
381,O00253Q6ZN04,0.2191406935453415
382,O00255Q6ZN04,0.43676167726516724
383,O00257Q6ZN04,0.6120365858078003
384,O00258Q6ZN04,0.3156715929508209
385,O00264Q6ZN04,0.4231908917427063
386,O00267Q6ZN04,0.5238508582115173
387,O00268Q6ZN04,0.5726839303970337
388,O00273Q6ZN04,0.2813122868537903
389,O00287Q6ZN04,0.4054194390773773
390,O00291Q6ZN04,0.41989535093307495
391,O00292Q6ZN04,0.021495087072253227
392,O00295Q6ZN04,0.49430355429649353
393,O00299Q6ZN04,0.5486901998519897
394,O00303Q6ZN04,0.4791211485862732
395,O00305Q6ZN04,0.2727198004722595
396,O00308Q6ZN04,0.5143555402755737
397,O00311Q6ZN04,0.44674673676490784
398,O00322Q6ZN04,0.2389795333147049
399,O00327Q6ZN04,0.47790631651878357
400,O00329Q6ZN04,0.30183184146881104
401,O00330Q6ZN04,0.23019294440746307
402,O00338Q6ZN04,0.27542921900749207
403,O00339Q6ZN04,0.2581845819950104
404,O00358Q6ZN04,0.2983255684375763
405,O00391Q6ZN04,0.25270363688468933
406,O00398Q6ZN04,0.448138952255249
407,O00399Q6ZN04,0.3398509919643402
408,O00400Q6ZN04,0.31500598788261414
409,O00401Q6ZN04,0.574260413646698
410,O00408Q6ZN04,0.20343773066997528
411,O00409Q6ZN04,0.36929282546043396
412,O00410Q6ZN04,0.4501224458217621
413,O00411Q6ZN04,0.30583518743515015
414,O00418Q6ZN04,0.4821545481681824
415,O00421Q6ZN04,0.23572282493114471
416,O00422Q6ZN04,0.3839833438396454
417,O00423Q6ZN04,0.2992978096008301
418,O00425Q6ZN04,0.47724589705467224
419,O00429Q6ZN04,0.4268696904182434
420,O00442Q6ZN04,0.44543176889419556
421,O00443Q6ZN04,0.5514167547225952
422,O00444Q6ZN04,0.4364669919013977
423,O00445Q6ZN04,0.3844316005706787
424,O00458Q6ZN04,0.21173949539661407
425,O00459Q6ZN04,0.4584972858428955
426,O00461Q6ZN04,0.31514647603034973
427,O00462Q6ZN04,0.16460849344730377
428,O00463Q6ZN04,0.43549036979675293
429,O00468Q6ZN04,0.2112080305814743
430,O00469Q6ZN04,0.3491261899471283
431,O00470Q6ZN04,0.5207949876785278
432,O00471Q6ZN04,0.2628095746040344
433,O00472Q6ZN04,0.4586547017097473
434,O00478Q6ZN04,0.33292561769485474
435,O00479Q6ZN04,0.42200732231140137
436,O00481Q6ZN04,0.3816446363925934
437,O00482Q6ZN04,0.18609702587127686
438,O00483Q6ZN04,0.2628393769264221
439,O00487Q6ZN04,0.41628116369247437
440,O00488Q6ZN04,0.23770996928215027
441,O00499Q6ZN04,0.46297797560691833
442,O00501Q6ZN04,0.2981438636779785
443,O00505Q6ZN04,0.2999398410320282
444,O00506Q6ZN04,0.43252572417259216
445,O00507Q6ZN04,0.41375717520713806
446,O00512Q6ZN04,0.48524194955825806
447,O00515Q6ZN04,0.42802220582962036
448,O00522Q6ZN04,0.15583287179470062
449,O00526Q6ZN04,0.1730310171842575
450,O00533Q6ZN04,0.3597675859928131
451,O00534Q6ZN04,0.5108919143676758
452,O00541Q6ZN04,0.6009709239006042
453,O00548Q6ZN04,0.5248362421989441
454,O00555Q6ZN04,0.12926486134529114
455,O00559Q6ZN04,0.46402472257614136
456,O00560Q6ZN04,0.47600921988487244
457,O00562Q6ZN04,0.4827813506126404
458,O00566Q6ZN04,0.46439045667648315
459,O00567Q6ZN04,0.48027339577674866
460,O00570Q6ZN04,0.46993717551231384
461,O00571Q6ZN04,0.4680923819541931
462,O00584Q6ZN04,0.2007886916399002
463,O00585Q6ZN04,0.3255276381969452
464,O00587Q6ZN04,0.2385253608226776
465,O00590Q6ZN04,0.2668725550174713
466,O00592Q6ZN04,0.44436007738113403
467,O00602Q6ZN04,0.19110336899757385
468,O00622Q6ZN04,0.5050188302993774
469,O00623Q6ZN04,0.4057460427284241
470,O00624Q6ZN04,0.33457571268081665
471,O00625Q6ZN04,0.4469950199127197
472,O00626Q6ZN04,0.28661563992500305
473,O00628Q6ZN04,0.258980393409729
474,O00629Q6ZN04,0.4217842221260071
475,O00635Q6ZN04,0.47637122869491577
476,O00712Q6ZN04,0.47738227248191833
477,O00716Q6ZN04,0.44105201959609985
478,O00743Q6ZN04,0.47751498222351074
479,O00744Q6ZN04,0.13258948922157288
480,O00746Q6ZN04,0.40963998436927795
481,O00748Q6ZN04,0.4178040623664856
482,O00750Q6ZN04,0.5208520889282227
483,O00754Q6ZN04,0.4383367598056793
484,O00755Q6ZN04,0.3772006332874298
485,O00757Q6ZN04,0.040833842009305954
486,O00762Q6ZN04,0.2538403868675232
487,O00763Q6ZN04,0.31172382831573486
488,O00764Q6ZN04,0.40099865198135376
489,O00767Q6ZN04,0.32275667786598206
490,O14490Q6ZN04,0.35719138383865356
491,O14492Q6ZN04,0.422737181186676
492,O14493Q6ZN04,0.24436035752296448
493,O14494Q6ZN04,0.1841021329164505
494,O14495Q6ZN04,0.18045470118522644
495,O14497Q6ZN04,0.5185613036155701
496,O14498Q6ZN04,0.48373645544052124
497,O14503Q6ZN04,0.47898244857788086
498,O14508Q6ZN04,0.34335246682167053
499,O14511Q6ZN04,0.500874400138855
500,O14512Q6ZN04,0.5395605564117432
501,O14513Q6ZN04,0.573616623878479
502,O14514Q6ZN04,0.30185970664024353
503,O14519Q6ZN04,0.5321650505065918
504,O14520Q6ZN04,0.35420411825180054
505,O14521Q6ZN04,0.04354093223810196
506,O14522Q6ZN04,0.10890400409698486
507,O14523Q6ZN04,0.3724822998046875
508,O14524Q6ZN04,0.2718876004219055
509,O14526Q6ZN04,0.3856819272041321
510,O14529Q6ZN04,0.43825507164001465
511,O14530Q6ZN04,0.6182982921600342
512,O14531Q6ZN04,0.4419606626033783
513,O14543Q6ZN04,0.3549339473247528
514,O14544Q6ZN04,0.3319554924964905
515,O14545Q6ZN04,0.47361618280410767
516,O14548Q6ZN04,0.17049309611320496
517,O14556Q6ZN04,0.23848848044872284
518,O14558Q6ZN04,0.4315410554409027
519,O14559Q6ZN04,0.36497965455055237
520,O14561Q6ZN04,0.2994287312030792
521,O14562Q6ZN04,0.43216127157211304
522,O14569Q6ZN04,0.214335635304451
523,O14576Q6ZN04,0.4020233154296875
524,O14578Q6ZN04,0.42095398902893066
525,O14579Q6ZN04,0.4748367369174957
526,O14581Q6ZN04,0.02629154548048973
527,O14593Q6ZN04,0.3925777077674866
528,O14595Q6ZN04,0.3530596196651459
529,O14598Q6ZN04,0.3766152560710907
530,O14602Q6ZN04,0.33910781145095825
531,O14603Q6ZN04,0.044943492859601974
532,O14604Q6ZN04,0.43286094069480896
533,O14607Q6ZN04,0.47535771131515503
534,O14613Q6ZN04,0.3019716739654541
535,O14617Q6ZN04,0.41239213943481445
536,O14618Q6ZN04,0.41951245069503784
537,O14627Q6ZN04,0.3247533440589905
538,O14628Q6ZN04,0.2875656485557556
539,O14633Q6ZN04,0.3075237274169922
540,O14638Q6ZN04,0.4391811490058899
541,O14639Q6ZN04,0.5183392763137817
542,O14640Q6ZN04,0.494655042886734
543,O14641Q6ZN04,0.5708016157150269
544,O14645Q6ZN04,0.22118017077445984
545,O14646Q6ZN04,0.46458807587623596
546,O14647Q6ZN04,0.38354796171188354
547,O14653Q6ZN04,0.2648157775402069
548,O14654Q6ZN04,0.5612004995346069
549,O14656Q6ZN04,0.24901850521564484
550,O14657Q6ZN04,0.16097766160964966
551,O14662Q6ZN04,0.20200948417186737
552,O14668Q6ZN04,0.36059316992759705
553,O14669Q6ZN04,0.3064471185207367
554,O14672Q6ZN04,0.10242080688476562
555,O14678Q6ZN04,0.11855868995189667
556,O14681Q6ZN04,0.2743770480155945
557,O14682Q6ZN04,0.2200726717710495
558,O14683Q6ZN04,0.21815499663352966
559,O14684Q6ZN04,0.26707762479782104
560,O14686Q6ZN04,0.42166560888290405
561,O14709Q6ZN04,0.1817263662815094
562,O14713Q6ZN04,0.23623113334178925
563,O14715Q6ZN04,0.40966540575027466
564,O14718Q6ZN04,0.15309269726276398
565,O14727Q6ZN04,0.4522421956062317
566,O14730Q6ZN04,0.4159460961818695
567,O14732Q6ZN04,0.41944772005081177
568,O14733Q6ZN04,0.4181976318359375
569,O14734Q6ZN04,0.37932997941970825
570,O14735Q6ZN04,0.42109188437461853
571,O14737Q6ZN04,0.3340161442756653
572,O14744Q6ZN04,0.4753139019012451
573,O14745Q6ZN04,0.5743992924690247
