,Prey_uniprot,cossim
0,A0A024RBG1P31483,0.11030866950750351
1,A0A087WUL8P31483,0.44298991560935974
2,A0A087X1G2P31483,0.28185808658599854
3,A0A096LP49P31483,0.5635616183280945
4,A0A0B4J2A2P31483,0.3107897639274597
5,A0A0B4J2D5P31483,0.35765454173088074
6,A0A0U1RQF7P31483,0.4512326717376709
7,A0A1B0GTR3P31483,0.5446472764015198
8,A0A1B0GTZ2P31483,0.5811710357666016
9,A0A1B0GUV7P31483,0.3362428843975067
10,A0AUZ9P31483,0.40497082471847534
11,A0AV02P31483,0.1947975605726242
12,A0AV96P31483,0.7262255549430847
13,A0AVF1P31483,0.30841127038002014
14,A0AVI4P31483,0.0
15,A0AVK6P31483,0.4732472896575928
16,A0AVT1P31483,0.4877837300300598
17,A0FGR8P31483,0.4317968785762787
18,A0JLT2P31483,0.6563185453414917
19,A0JNW5P31483,0.5604525804519653
20,A0JP26P31483,0.21040339767932892
21,A0M8Q6P31483,0.16957040131092072
22,A0MZ66P31483,0.596284031867981
23,A0PG75P31483,0.3856494426727295
24,A0PJE2P31483,0.09187083691358566
25,A0PJK1P31483,0.3327397108078003
26,A0PJW6P31483,0.10965297371149063
27,A0PJW8P31483,0.3851400911808014
28,A0PJX0P31483,0.3404492735862732
29,A0PJX2P31483,0.18854062259197235
30,A0PJX4P31483,0.2049645483493805
31,A0PJX8P31483,0.021846452727913857
32,A0PJY2P31483,0.4034020006656647
33,A0PJZ3P31483,0.0658348947763443
34,A0PK00P31483,0.27456510066986084
35,A0PK05P31483,0.18954555690288544
36,A0PK11P31483,0.014312682673335075
37,A1A4F0P31483,0.3088743984699249
38,A1A4G5P31483,0.3064199686050415
39,A1A4S6P31483,0.39404982328414917
40,A1A4Y4P31483,0.3021463453769684
41,A1A519P31483,0.5382996797561646
42,A1A580P31483,0.2665974497795105
43,A1A5B4P31483,0.2050504982471466
44,A1A5C7P31483,0.183456689119339
45,A1A5D9P31483,0.2710701823234558
46,A1E959P31483,0.5322569012641907
47,A1IGU5P31483,0.13516905903816223
48,A1KXE4P31483,0.6525374054908752
49,A1KZ92P31483,0.15355823934078217
50,A1L020P31483,0.4104309678077698
51,A1L0T0P31483,0.4743180274963379
52,A1L157P31483,0.09431006014347076
53,A1L162P31483,0.36855024099349976
54,A1L168P31483,0.6356230974197388
55,A1L170P31483,0.6232633590698242
56,A1L188P31483,0.10494714975357056
57,A1L190P31483,0.5015915036201477
58,A1L390P31483,0.43538928031921387
59,A1L3X0P31483,0.22675900161266327
60,A1L443P31483,0.5893861055374146
61,A1L4H1P31483,0.5376900434494019
62,A1L4K1P31483,0.5185233354568481
63,A1L4L8P31483,0.23859000205993652
64,A1X283P31483,0.5797504186630249
65,A1XBS5P31483,0.41240110993385315
66,A1YPR0P31483,0.527267575263977
67,A1Z1Q3P31483,0.248307466506958
68,A2A2V5P31483,0.20200517773628235
69,A2A2Y4P31483,0.3261420726776123
70,A2A368P31483,0.17330196499824524
71,A2A3K4P31483,0.37548598647117615
72,A2A3N6P31483,0.5228351354598999
73,A2AJT9P31483,0.39570093154907227
74,A2IDD5P31483,0.0728423073887825
75,A2RRD8P31483,0.41437846422195435
76,A2RRH5P31483,0.06039460748434067
77,A2RRL7P31483,0.14521077275276184
78,A2RRP1P31483,0.33241596817970276
79,A2RTX5P31483,0.2769395411014557
80,A2RTY3P31483,0.21735377609729767
81,A2RU14P31483,0.19993343949317932
82,A2RU30P31483,0.256925106048584
83,A2RU37P31483,0.3366169333457947
84,A2RU48P31483,0.19578209519386292
85,A2RU49P31483,0.2758236527442932
86,A2RU67P31483,0.31451091170310974
87,A2RUB1P31483,0.2794395685195923
88,A2RUB6P31483,0.5607738494873047
89,A2RUC4P31483,0.4307202696800232
90,A2RUG3P31483,0.19444338977336884
91,A2RUH7P31483,0.18078508973121643
92,A2RUQ5P31483,0.08818739652633667
93,A2RUS2P31483,0.05157042667269707
94,A2RUT3P31483,0.05483543872833252
95,A2RUU4P31483,0.1295681893825531
96,A2VCK2P31483,0.3321961760520935
97,A2VDF0P31483,0.2956882119178772
98,A2VDJ0P31483,0.18451134860515594
99,A3KMH1P31483,0.30366355180740356
100,A3KN83P31483,0.6725500226020813
101,A4D0S4P31483,0.12457413971424103
102,A4D161P31483,0.41836872696876526
103,A4D1E9P31483,0.6353760957717896
104,A4D1P6P31483,0.4811261296272278
105,A4D1S0P31483,0.44934138655662537
106,A4D1S5P31483,0.05779356509447098
107,A4D1T9P31483,0.23185010254383087
108,A4D1U4P31483,0.2437647581100464
109,A4D2B0P31483,0.23819823563098907
110,A4D2G3P31483,0.00883477833122015
111,A4D2P6P31483,0.165612131357193
112,A4FU01P31483,0.30165258049964905
113,A4FU69P31483,0.4612138271331787
114,A4GXA9P31483,0.12488652765750885
115,A4QMS7P31483,0.2693907618522644
116,A4QPH2P31483,0.3667255938053131
117,A4UGR9P31483,0.37476009130477905
118,A5A3E0P31483,0.38064274191856384
119,A5D8T8P31483,0.15140420198440552
120,A5D8V6P31483,0.6873264312744141
121,A5D8V7P31483,0.4648508131504059
122,A5D8W1P31483,0.24227240681648254
123,A5LHX3P31483,0.4283915162086487
124,A5PL33P31483,0.381086528301239
125,A5PLL7P31483,0.06820961087942123
126,A5PLN9P31483,0.42566490173339844
127,A5X5Y0P31483,0.01608579233288765
128,A5YKK6P31483,0.5734039545059204
129,A5YM69P31483,0.2307853400707245
130,A6BM72P31483,0.2951050400733948
131,A6H8M9P31483,0.007018061820417643
132,A6H8Y1P31483,0.552003026008606
133,A6H8Z2P31483,0.4066080152988434
134,A6NC42P31483,0.27744919061660767
135,A6NC98P31483,0.4751965403556824
136,A6NCE7P31483,0.19131575524806976
137,A6NCF5P31483,0.020063091069459915
138,A6NCL1P31483,0.23163370788097382
139,A6NCL7P31483,0.08608804643154144
140,A6NCN2P31483,0.23644784092903137
141,A6NCS6P31483,0.041808098554611206
142,A6ND36P31483,0.43276625871658325
143,A6ND48P31483,0.027944300323724747
144,A6ND91P31483,0.4544942378997803
145,A6NDB9P31483,0.06016615778207779
146,A6NDG6P31483,0.22109608352184296
147,A6NDK9P31483,0.29467618465423584
148,A6NDN3P31483,0.2875974774360657
149,A6NDP7P31483,0.28012484312057495
150,A6NDS4P31483,0.4309011399745941
151,A6NDU8P31483,0.1720220148563385
152,A6NDV4P31483,0.02577277086675167
153,A6NDY0P31483,0.5217779874801636
154,A6NE02P31483,0.21282586455345154
155,A6NE82P31483,0.14157262444496155
156,A6NED2P31483,0.468961626291275
157,A6NEL2P31483,0.47284191846847534
158,A6NEM1P31483,0.5292446613311768
159,A6NEQ0P31483,0.47862792015075684
160,A6NER0P31483,0.04095713049173355
161,A6NER3P31483,0.20555813610553741
162,A6NFD8P31483,0.4107730984687805
163,A6NFI3P31483,0.482553631067276
164,A6NFN3P31483,0.46759477257728577
165,A6NFQ2P31483,0.12072189897298813
166,A6NFU0P31483,0.2340896874666214
167,A6NFY4P31483,0.005747883580625057
168,A6NFY7P31483,0.194906085729599
169,A6NGB9P31483,0.5926934480667114
170,A6NGC4P31483,0.06308183819055557
171,A6NGK3P31483,0.19586952030658722
172,A6NGQ2P31483,0.41623058915138245
173,A6NGR9P31483,0.1507321149110794
174,A6NGS2P31483,0.181052103638649
175,A6NGU5P31483,0.03983960673213005
176,A6NH52P31483,0.19328726828098297
177,A6NHC0P31483,0.42559608817100525
178,A6NHJ4P31483,0.12646068632602692
179,A6NHL2P31483,0.11287564039230347
180,A6NHP3P31483,0.421328604221344
181,A6NHQ2P31483,0.6522514224052429
182,A6NHQ4P31483,0.32045403122901917
183,A6NHR9P31483,0.6060000658035278
184,A6NHX0P31483,0.34288400411605835
185,A6NHZ5P31483,0.1708446443080902
186,A6NI15P31483,0.37861067056655884
187,A6NI28P31483,0.5244731903076172
188,A6NI73P31483,0.25974902510643005
189,A6NI79P31483,0.4018644392490387
190,A6NIH7P31483,0.47533267736434937
191,A6NIX2P31483,0.1119786724448204
192,A6NIZ1P31483,0.4980117678642273
193,A6NJ78P31483,0.36404290795326233
194,A6NJB7P31483,0.30232638120651245
195,A6NJL1P31483,0.5747859477996826
196,A6NJU9P31483,0.18144290149211884
197,A6NJZ7P31483,0.3561597764492035
198,A6NK44P31483,0.17479446530342102
199,A6NK58P31483,0.25677281618118286
200,A6NK59P31483,0.18784573674201965
201,A6NK89P31483,0.5002890229225159
202,A6NKB5P31483,0.10323510318994522
203,A6NKD2P31483,0.3053707480430603
204,A6NKD9P31483,0.6064132452011108
205,A6NKF2P31483,0.3443222939968109
206,A6NKK0P31483,0.09720895439386368
207,A6NKQ9P31483,0.11077956855297089
208,A6NKT7P31483,0.5977677702903748
209,A6NKU9P31483,0.13696454465389252
210,A6NLJ0P31483,0.3829909563064575
211,A6NLU0P31483,0.3630954623222351
212,A6NLX3P31483,0.4260670244693756
213,A6NM10P31483,0.31549370288848877
214,A6NM11P31483,0.1465378701686859
215,A6NMB1P31483,0.11102000623941422
216,A6NMB9P31483,0.2621719539165497
217,A6NMD0P31483,0.19912026822566986
218,A6NMD2P31483,0.2504584789276123
219,A6NMK7P31483,0.5810657143592834
220,A6NMT0P31483,0.10799574851989746
221,A6NMX2P31483,0.3191607892513275
222,A6NMY6P31483,0.4413791298866272
223,A6NNB3P31483,0.1374053955078125
224,A6NNF4P31483,0.0802406519651413
225,A6NNL5P31483,0.0727638527750969
226,A6NNX1P31483,0.19000348448753357
227,A6NNY8P31483,0.4609101414680481
228,A6NNZ2P31483,0.04953756183385849
229,A6NP61P31483,0.5011075735092163
230,A6QL63P31483,0.13304726779460907
231,A6QL64P31483,0.5888563394546509
232,A6XGL0P31483,0.2262929230928421
233,A6ZKI3P31483,0.45606184005737305
234,A7E2F4P31483,0.2923181653022766
235,A7E2U8P31483,0.33046579360961914
236,A7E2V4P31483,0.40394362807273865
237,A7E2Y1P31483,0.5079856514930725
238,A7KAX9P31483,0.559921383857727
239,A7MCY6P31483,0.47467416524887085
240,A7MD48P31483,0.5693804621696472
241,A8CG34P31483,0.624328076839447
242,A8K0Z3P31483,0.4732484221458435
243,A8K2U0P31483,0.3534000515937805
244,A8K4G0P31483,0.10810353606939316
245,A8K855P31483,0.3817225694656372
246,A8K8P3P31483,0.13612370193004608
247,A8K8V0P31483,0.43976813554763794
