Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
MOB4,Q9Y3A3,P04264,37536630,KRT1,0.05967341735959,0.09796254336833901,0.9295971989631651,0.9363520741462701,0.33317530155181885
MOB4,Q9Y3A3,P17066,37536630,HSPA6,0.05967341735959,0.09796254336833901,0.682499468326568,0.840009331703186,0.44318342208862305
MOB4,Q9Y3A3,P13645,37536630,KRT10,0.05967341735959,0.09796254336833901,0.9353412389755241,0.9304668307304381,0.0728708803653717
MOB4,Q9Y3A3,P59998,37536630,ARPC4,0.05967341735959,0.09796254336833901,0.11855868995189602,0.35190156102180403,0.5943654179573059
MOB4,Q9Y3A3,Q9H267,37536630,VPS33B,0.05967341735959,0.09796254336833901,0.07276152819395,0.39864885807037304,0.31291767954826355
MOB4,Q9Y3A3,Q6P4A7,37536630,SFXN4,0.05967341735959,0.09796254336833901,0.081121928989887,0.04744853451848,0.03619125857949257
MOB4,Q9Y3A3,P61586,37536630,RHOA,0.05967341735959,0.09796254336833901,0.571657538414001,0.8030869364738461,0.46408504247665405
MOB4,Q9Y3A3,P61019,37536630,RAB2A,0.05967341735959,0.09796254336833901,0.5651560425758361,0.45941171050071705,0.4617621898651123
MOB4,Q9Y3A3,Q9Y6R9,37536630,CCDC61,0.05967341735959,0.09796254336833901,0.870554447174072,0.7736821770668031,0.6158209443092346
MOB4,Q9Y3A3,Q02880,37536630,TOP2B,0.05967341735959,0.09796254336833901,0.9176777005195611,0.8627386093139641,0.5294481515884399
MOB4,Q9Y3A3,O43795,37536630,MYO1B,0.05967341735959,0.09796254336833901,0.052316516637802006,0.667979478836059,0.6220466494560242
MOB4,Q9Y3A3,Q16643,37536630,DBN1,0.05967341735959,0.09796254336833901,0.8368625640869141,0.8208845853805541,0.6193094849586487
MOB4,Q9Y3A3,Q9UJZ1,37536630,STOML2,0.05967341735959,0.09796254336833901,0.435761630535125,0.293178141117095,0.47277942299842834
MOB4,Q9Y3A3,Q9P2B4,37536630,CTTNBP2NL,0.05967341735959,0.09796254336833901,0.897324085235595,0.659455776214599,0.6919718384742737
MOB4,Q9Y3A3,P62851,37536630,RPS25,0.05967341735959,0.09796254336833901,0.720812797546386,0.612312912940979,0.5088815093040466
MOB4,Q9Y3A3,O00159,37536630,MYO1C,0.05967341735959,0.09796254336833901,0.252226173877716,0.8653729557991021,0.6573142409324646
MOB4,Q9Y3A3,P61158,37536630,ACTR3,0.05967341735959,0.09796254336833901,0.562315762042999,0.25880044698715204,0.5640113949775696
MOB4,Q9Y3A3,Q92504,37536630,SLC39A7,0.05967341735959,0.09796254336833901,0.259199738502502,0.146178990602493,0.3242279589176178
MOB4,Q9Y3A3,P46940,37536630,IQGAP1,0.05967341735959,0.09796254336833901,0.6749221086502071,0.707932889461517,0.6488549113273621
MOB4,Q9Y3A3,O14950,37536630,MYL12B,0.05967341735959,0.09796254336833901,0.661284029483795,0.878899693489074,0.4238014221191406
MOB4,Q9Y3A3,P35637,37536630,FUS,0.05967341735959,0.09796254336833901,0.9297906756401061,0.9113988876342771,0.5672863125801086
MOB4,Q9Y3A3,Q8WZ74,37536630,CTTNBP2,0.05967341735959,0.09796254336833901,0.32038128376007,0.255666345357894,0.48147472739219666
MOB4,Q9Y3A3,Q01082,37536630,SPTBN1,0.05967341735959,0.09796254336833901,0.7893882393836971,0.913645565509796,0.3274911046028137
MOB4,Q9Y3A3,Q9UM54,37536630,MYO6,0.05967341735959,0.09796254336833901,0.39598912000656106,0.7868182659149171,0.6364023089408875
MOB4,Q9Y3A3,Q0ZGT2,37536630,NEXN,0.05967341735959,0.09796254336833901,0.673661530017852,0.8370562791824341,0.5801259875297546
MOB4,Q9Y3A3,O43707,37536630,ACTN4,0.05967341735959,0.09796254336833901,0.8169784545898431,0.9432820081710811,0.42131248116493225
MOB4,Q9Y3A3,Q92878,37536630,RAD50,0.05967341735959,0.09796254336833901,0.05076614767313,0.283144652843475,0.4001772999763489
MOB4,Q9Y3A3,P61026,37536630,RAB10,0.05967341735959,0.09796254336833901,0.739839792251586,0.8090854883193971,0.5139387845993042
MOB4,Q9Y3A3,Q9Y4I1,37536630,MYO5A,0.05967341735959,0.09796254336833901,0.053406517952680005,0.8378516435623161,0.6280019879341125
MOB4,Q9Y3A3,Q5JTC6,37536630,AMER1,0.05967341735959,0.09796254336833901,0.279864966869354,0.24877779185771903,0.4270411431789398
MOB4,Q9Y3A3,Q8IUZ0,37536630,LRRC49,0.05967341735959,0.09796254336833901,0.048118501901626004,0.213115260004997,0.4805071949958801
MOB4,Q9Y3A3,O15020,37536630,SPTBN2,0.05967341735959,0.09796254336833901,0.116727575659751,0.704844117164611,0.3997313976287842
MOB4,Q9Y3A3,O00506,37536630,STK25,0.05967341735959,0.09796254336833901,0.157168954610824,0.49943691492080605,0.48490285873413086
MOB4,Q9Y3A3,Q8N9T8,37536630,KRI1,0.05967341735959,0.09796254336833901,0.8932437896728511,0.7627396583557121,0.5183141827583313
MOB4,Q9Y3A3,P24844,37536630,MYL9,0.05967341735959,0.09796254336833901,0.746167540550231,0.8839146494865411,0.28490179777145386
MOB4,Q9Y3A3,P02533,37536630,KRT14,0.05967341735959,0.09796254336833901,0.912277996540069,0.9481946229934691,0.30627891421318054
MOB4,Q9Y3A3,Q14BN4,37536630,SLMAP,0.05967341735959,0.09796254336833901,0.053117156028747003,0.199252516031265,0.614425539970398
MOB4,Q9Y3A3,Q07666,37536630,KHDRBS1,0.05967341735959,0.09796254336833901,0.9083193540573121,0.9576202630996701,0.5659956336021423
MOB4,Q9Y3A3,Q9NSI6,37536630,BRWD1,0.05967341735959,0.09796254336833901,0.895789444446563,0.923971772193908,0.473116934299469
MOB4,Q9Y3A3,O75083,37536630,WDR1,0.05967341735959,0.09796254336833901,0.551119983196258,0.574489772319793,0.5682441592216492
MOB4,Q9Y3A3,Q8WXE0,37536630,CASKIN2,0.05967341735959,0.09796254336833901,0.8721870183944701,0.686042606830596,0.4309042990207672
MOB4,Q9Y3A3,Q8TDM6,37536630,DLG5,0.05967341735959,0.09796254336833901,0.756116449832916,0.714307785034179,0.5703758001327515
MOB4,Q9Y3A3,Q9NYL9,37536630,TMOD3,0.05967341735959,0.09796254336833901,0.19819252192974002,0.41080856323242104,0.6200440526008606
MOB4,Q9Y3A3,O14639,37536630,ABLIM1,0.05967341735959,0.09796254336833901,0.780885815620422,0.9537657499313351,0.4988901615142822
MOB4,Q9Y3A3,O95071,37536630,UBR5,0.05967341735959,0.09796254336833901,0.835959434509277,0.684727072715759,0.379066526889801
MOB4,Q9Y3A3,Q15286,37536630,RAB35,0.05967341735959,0.09796254336833901,0.625965416431427,0.6447240114212031,0.537848174571991
MOB4,Q9Y3A3,Q9Y383,37536630,LUC7L2,0.05967341735959,0.09796254336833901,0.803538024425506,0.8609099388122551,0.47559818625450134
