Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
SMG6,Q86US8,P48634,29395067,PRRC2A,0.9220386743545531,0.8902567625045771,0.920958399772644,0.771147608757019,0.49779993295669556
SMG6,Q86US8,Q96KQ4,29395067,PPP1R13B,0.9220386743545531,0.8902567625045771,0.150505438446998,0.13627721369266502,0.48197585344314575
SMG6,Q86US8,Q53GS7,29395067,GLE1,0.9220386743545531,0.8902567625045771,0.05024389177560801,0.25106167793273904,0.46535724401474
SMG6,Q86US8,P78344,29395067,EIF4G2,0.9220386743545531,0.8902567625045771,0.935107350349426,0.838588714599609,0.47532588243484497
SMG6,Q86US8,Q9NRA8,29395067,EIF4ENIF1,0.9220386743545531,0.8902567625045771,0.918528199195861,0.8912989497184751,0.47833913564682007
SMG6,Q86US8,Q9HBD1,29395067,RC3H2,0.9220386743545531,0.8902567625045771,0.380768567323684,0.385693252086639,0.5002366900444031
SMG6,Q86US8,Q99550,29395067,MPHOSPH9,0.9220386743545531,0.8902567625045771,0.054511122405529,0.40425688028335505,0.49886736273765564
SMG6,Q86US8,Q5VT06,29395067,CEP350,0.9220386743545531,0.8902567625045771,0.858241915702819,0.8765743970870971,0.5462861657142639
SMG6,Q86US8,Q9ULH1,29395067,ASAP1,0.9220386743545531,0.8902567625045771,0.7876180410385131,0.625235438346862,0.41725653409957886
SMG6,Q86US8,O60884,29395067,DNAJA2,0.9220386743545531,0.8902567625045771,0.18818025290966,0.698748648166656,0.40660184621810913
SMG6,Q86US8,Q96Q15,29395067,SMG1,0.9220386743545531,0.8902567625045771,0.16360141336917802,0.310367941856384,0.25520333647727966
SMG6,Q86US8,Q9UHD2,29395067,TBK1,0.9220386743545531,0.8902567625045771,0.25752851366996704,0.688123047351837,0.4056178629398346
SMG6,Q86US8,Q92900,29395067,UPF1,0.9220386743545531,0.8902567625045771,0.747238278388977,0.7646963596343991,0.5074445605278015
SMG6,Q86US8,Q8TEW0,29395067,PARD3,0.9220386743545531,0.8902567625045771,0.943813920021057,0.9579284787178041,0.47009769082069397
SMG6,Q86US8,P19784,29395067,CSNK2A2,0.9220386743545531,0.8902567625045771,0.298951238393783,0.607534527778625,0.5357921719551086
SMG6,Q86US8,Q9UL18,29395067,AGO1,0.9220386743545531,0.8902567625045771,0.061913449317216006,0.14257833361625602,0.3822518587112427
SMG6,Q86US8,Q9Y5A9,29395067,YTHDF2,0.9220386743545531,0.8902567625045771,0.9421745538711541,0.9018615484237671,0.4965752959251404
SMG6,Q86US8,Q8IWZ3,29395067,ANKHD1,0.9220386743545531,0.8902567625045771,0.6686410307884211,0.484839290380477,0.5525330901145935
SMG6,Q86US8,Q9H7E2,29395067,TDRD3,0.9220386743545531,0.8902567625045771,0.8975397944450371,0.883250415325164,0.4772232472896576
SMG6,Q86US8,Q9HA47,29395067,UCK1,0.9220386743545531,0.8902567625045771,0.40210708975791903,0.7728859782218931,0.31933096051216125
SMG6,Q86US8,Q9P2D0,29395067,IBTK,0.9220386743545531,0.8902567625045771,0.135052159428596,0.5361476540565491,0.4665505886077881
SMG6,Q86US8,Q92540,29395067,SMG7,0.9220386743545531,0.8902567625045771,0.7485496997833251,0.6801263689994811,0.5302808880805969
SMG6,Q86US8,Q5JSZ5,29395067,PRRC2B,0.9220386743545531,0.8902567625045771,0.9129469990730281,0.7642971277236931,0.47104763984680176
SMG6,Q86US8,Q9P003,29395067,CNIH4,0.9220386743545531,0.8902567625045771,0.086120456457138,0.034847345203161004,0.24171948432922363
SMG6,Q86US8,O75175,29395067,CNOT3,0.9220386743545531,0.8902567625045771,0.8002820014953611,0.7462113499641411,0.4947153627872467
SMG6,Q86US8,Q8IZC4,29395067,RTKN2,0.9220386743545531,0.8902567625045771,0.072360150516033,0.20366117358207703,0.24635955691337585
SMG6,Q86US8,O95782,29395067,AP2A1,0.9220386743545531,0.8902567625045771,0.10177560895681301,0.098419055342674,0.5091001987457275
SMG6,Q86US8,Q99700,29395067,ATXN2,0.9220386743545531,0.8902567625045771,0.9192976951599121,0.844794750213623,0.5070773363113403
SMG6,Q86US8,Q1MSJ5,29395067,CSPP1,0.9220386743545531,0.8902567625045771,0.31462988257408103,0.6072953343391411,0.4012112617492676
SMG6,Q86US8,Q9H7U1,29395067,CCSER2,0.9220386743545531,0.8902567625045771,0.7321401834487911,0.5225425958633421,0.48477739095687866
SMG6,Q86US8,Q8TEP8,29395067,CEP192,0.9220386743545531,0.8902567625045771,0.069603644311428,0.137897923588752,0.4879956841468811
SMG6,Q86US8,A5YKK6,29395067,CNOT1,0.9220386743545531,0.8902567625045771,0.16742576658725702,0.152645871043205,0.4758274555206299
SMG6,Q86US8,Q9NSV4,29395067,DIAPH3,0.9220386743545531,0.8902567625045771,0.264395803213119,0.724147677421569,0.4554271101951599
SMG6,Q86US8,Q96F86,29395067,EDC3,0.9220386743545531,0.8902567625045771,0.6413281559944151,0.819340884685516,0.4865124821662903
SMG6,Q86US8,O95985,29395067,TOP3B,0.9220386743545531,0.8902567625045771,0.05074363946914601,0.062615826725959,0.3608192205429077
SMG6,Q86US8,Q8TDN6,29395067,BRIX1,0.9220386743545531,0.8902567625045771,0.054569147527217005,0.22167651355266502,0.46829280257225037
SMG6,Q86US8,Q9UPN4,29395067,CEP131,0.9220386743545531,0.8902567625045771,0.8886953592300411,0.91155070066452,0.5041422843933105
SMG6,Q86US8,Q9UPR3,29395067,SMG5,0.9220386743545531,0.8902567625045771,0.056534428149461004,0.08168867975473401,0.25038331747055054
SMG6,Q86US8,Q9UIV1,29395067,CNOT7,0.9220386743545531,0.8902567625045771,0.049496985971927004,0.074488848447799,0.4359911382198334
SMG6,Q86US8,Q96M89,29395067,CCDC138,0.9220386743545531,0.8902567625045771,0.36944326758384705,0.733980536460876,0.46948570013046265
SMG6,Q86US8,Q9UKV8,29395067,AGO2,0.9220386743545531,0.8902567625045771,0.125312715768814,0.8902974128723141,0.33998391032218933
SMG6,Q86US8,Q6P2H3,29395067,CEP85,0.9220386743545531,0.8902567625045771,0.686874747276306,0.628072619438171,0.45916637778282166
SMG6,Q86US8,P31689,29395067,DNAJA1,0.9220386743545531,0.8902567625045771,0.8359858393669121,0.9187051653862001,0.4135672450065613
SMG6,Q86US8,P11274,29395067,BCR,0.9220386743545531,0.8902567625045771,0.779595255851745,0.786240220069885,0.5487837791442871
SMG6,Q86US8,Q9H0W8,29395067,SMG9,0.9220386743545531,0.8902567625045771,0.48189789056777904,0.48391118645668,0.4182359576225281
SMG6,Q86US8,Q8TDM6,29395067,DLG5,0.9220386743545531,0.8902567625045771,0.756116449832916,0.714307785034179,0.5444886684417725
SMG6,Q86US8,Q96CW1,29395067,AP2M1,0.9220386743545531,0.8902567625045771,0.28420495986938404,0.273447036743164,0.4865070879459381
