Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
NCAPD3,RepoMan,P42695,Q69YH5,0.9083366394042961,0.6187341809272761,0.20018729567527702,0.3215192258358
,RepoMan,G3V1A9,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,E9PKK4,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q5T6W2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q5T6W5,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,P61978-3,Q69YH5,0.9083366394042961,0.6187341809272761,,
HNRNPK,RepoMan,P61978,Q69YH5,0.9083366394042961,0.6187341809272761,0.9139078855514521,0.9390789270401001
,RepoMan,P61978-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B4DFF1,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q5T6W1,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B4DR52,Q69YH5,0.9083366394042961,0.6187341809272761,,
H2BC13,RepoMan,Q99880,Q69YH5,0.9083366394042961,0.6187341809272761,0.45995578169822604,0.8098512887954711
H2BC14,RepoMan,Q99879,Q69YH5,0.9083366394042961,0.6187341809272761,0.5128630399703981,0.7966625094413751
H2BC15,RepoMan,Q99877,Q69YH5,0.9083366394042961,0.6187341809272761,0.49863138794898904,0.798431038856506
H2BC9,RepoMan,Q93079,Q69YH5,0.9083366394042961,0.6187341809272761,0.5021870732307431,0.8059059977531431
H2BC18,RepoMan,Q5QNW6,Q69YH5,0.9083366394042961,0.6187341809272761,0.508994221687316,0.8001440167427061
H2BC10,RepoMan,P62807,Q69YH5,0.9083366394042961,0.6187341809272761,0.5021870732307431,0.8059059977531431
H2BC5,RepoMan,P58876,Q69YH5,0.9083366394042961,0.6187341809272761,0.49863138794898904,0.792182564735412
H2BC12L,RepoMan,P57053,Q69YH5,0.9083366394042961,0.6187341809272761,0.46652525663375805,0.809647679328918
H2BC12,RepoMan,O60814,Q69YH5,0.9083366394042961,0.6187341809272761,0.508994221687316,0.8059059977531431
,RepoMan,B4DLA9,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B7Z9L0,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F5H5W3,Q69YH5,0.9083366394042961,0.6187341809272761,,
CCT4,RepoMan,P50991,Q69YH5,0.9083366394042961,0.6187341809272761,0.43694439530372603,0.281724423170089
,RepoMan,B7Z2F4,Q69YH5,0.9083366394042961,0.6187341809272761,,
HNRNPA0,RepoMan,Q13151,Q69YH5,0.9083366394042961,0.6187341809272761,0.9464443922042841,0.9442306756973261
H4C16,RepoMan,P62805,Q69YH5,0.9083366394042961,0.6187341809272761,0.089964739978313,0.768406748771667
IPO7,RepoMan,O95373,Q69YH5,0.9083366394042961,0.6187341809272761,0.052493594586849004,0.07876561582088401
,RepoMan,B4DW52,Q69YH5,0.9083366394042961,0.6187341809272761,,
ACTG1,RepoMan,P63261,Q69YH5,0.9083366394042961,0.6187341809272761,0.484309136867523,0.554189801216125
ACTB,RepoMan,P60709,Q69YH5,0.9083366394042961,0.6187341809272761,0.498498767614364,0.541361808776855
,RepoMan,F5GYT4,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F5H0N0,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B4E335,Q69YH5,0.9083366394042961,0.6187341809272761,,
HSP90AA1,RepoMan,P07900,Q69YH5,0.9083366394042961,0.6187341809272761,0.8365033864974971,0.936855137348175
,RepoMan,P07900-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q86U12,Q69YH5,0.9083366394042961,0.6187341809272761,,
TOMM22,RepoMan,Q9NS69,Q69YH5,0.9083366394042961,0.6187341809272761,0.09446458518505,0.12512694299221
HSPD1,RepoMan,P10809,Q69YH5,0.9083366394042961,0.6187341809272761,0.685215711593627,0.7226539254188531
,RepoMan,E7ESH4,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,G3V1R4,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B4DQW2,Q69YH5,0.9083366394042961,0.6187341809272761,,
NSUN2,RepoMan,Q08J23,Q69YH5,0.9083366394042961,0.6187341809272761,0.8013815879821771,0.727116644382476
,RepoMan,B7Z1C9,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F5GZK5,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B8ZZC9,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,A8MWI8,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B7Z4Z7,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B7Z4T9,Q69YH5,0.9083366394042961,0.6187341809272761,,
CCT7,RepoMan,Q99832,Q69YH5,0.9083366394042961,0.6187341809272761,0.39618256688117903,0.239197224378585
DYNLL1,RepoMan,P63167,Q69YH5,0.9083366394042961,0.6187341809272761,0.28347134590148904,0.45365136861801103
,RepoMan,F8VXL2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F8VRV5,Q69YH5,0.9083366394042961,0.6187341809272761,,
DYNLL2,RepoMan,Q96FJ2,Q69YH5,0.9083366394042961,0.6187341809272761,0.290422022342681,0.617736160755157
,RepoMan,E7EUT8,Q69YH5,0.9083366394042961,0.6187341809272761,,
SF3A3,RepoMan,Q12874,Q69YH5,0.9083366394042961,0.6187341809272761,0.686619639396667,0.9109722375869751
ENO1,RepoMan,P06733,Q69YH5,0.9083366394042961,0.6187341809272761,0.605673968791961,0.794546842575073
,RepoMan,P06733-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B4DJ45,Q69YH5,0.9083366394042961,0.6187341809272761,,
TARDBP,RepoMan,Q13148,Q69YH5,0.9083366394042961,0.6187341809272761,0.948493599891662,0.9541079401969911
,RepoMan,Q13148-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,B1AKP7,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,G3V162,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F8VQ14,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F5GWF6,Q69YH5,0.9083366394042961,0.6187341809272761,,
CCT2,RepoMan,P78371,Q69YH5,0.9083366394042961,0.6187341809272761,0.559201598167419,0.40054732561111406
,RepoMan,B7ZAT2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,H0Y2W2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,G3V1I6,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q9NVI7-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
ATAD3A,RepoMan,Q9NVI7,Q69YH5,0.9083366394042961,0.6187341809272761,0.05911024659872,0.402825981378555
NUP153,RepoMan,P49790,Q69YH5,0.9083366394042961,0.6187341809272761,0.949018359184265,0.937008500099182
,RepoMan,F6QR24,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,Q4LE47,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,P54886-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
ALDH18A1,RepoMan,P54886,Q69YH5,0.9083366394042961,0.6187341809272761,0.049333482980728004,0.130499213933944
,RepoMan,B4DV79,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F8W8C8,Q69YH5,0.9083366394042961,0.6187341809272761,,
EIF3B,RepoMan,P55884,Q69YH5,0.9083366394042961,0.6187341809272761,0.868870258331298,0.816324532032012
,RepoMan,P55884-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
EPRS1,RepoMan,P07814,Q69YH5,0.9083366394042961,0.6187341809272761,0.508891463279724,0.6868351697921751
,RepoMan,F5H7I7,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,E7EMN0,Q69YH5,0.9083366394042961,0.6187341809272761,,
SF3A1,RepoMan,Q15459,Q69YH5,0.9083366394042961,0.6187341809272761,0.5071197748184201,0.471538931131362
,RepoMan,F5H048,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,E9PAW1,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,E9PD53,Q69YH5,0.9083366394042961,0.6187341809272761,,
SMC4,RepoMan,Q9NTJ3,Q69YH5,0.9083366394042961,0.6187341809272761,0.519402265548706,0.8781777620315551
,RepoMan,Q9NTJ3-2,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,F5H0U7,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,D6RDG7,Q69YH5,0.9083366394042961,0.6187341809272761,,
,RepoMan,D6RFI0,Q69YH5,0.9083366394042961,0.6187341809272761,,
