,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
9040,CEP85,CNOT2,Q6P2H3,Q9NZN8,0.686874747276306,0.628072619438171,0.8796504139900201,0.9464982748031611
9041,CEP85,CNOT3,Q6P2H3,O75175,0.686874747276306,0.628072619438171,0.8002820014953611,0.7462113499641411
9042,CEP85,CNOT6L,Q6P2H3,Q96LI5,0.686874747276306,0.628072619438171,0.052588243037462006,0.054170239716768
9043,CEP85,CNOT7,Q6P2H3,Q9UIV1,0.686874747276306,0.628072619438171,0.049496985971927004,0.074488848447799
9045,CEP85,CNOT9,Q6P2H3,Q92600,0.686874747276306,0.628072619438171,0.08026347309350901,0.085335381329059
9058,CEP85,CPEB4,Q6P2H3,Q17RY0,0.686874747276306,0.628072619438171,0.7140009999275201,0.7536411285400391
9121,CEP85,DLG5,Q6P2H3,Q8TDM6,0.686874747276306,0.628072619438171,0.756116449832916,0.714307785034179
9176,CEP85,EIF4ENIF1,Q6P2H3,Q9NRA8,0.686874747276306,0.628072619438171,0.918528199195861,0.8912989497184751
9212,CEP85,FAM193A,Q6P2H3,P78312,0.686874747276306,0.628072619438171,0.262545526027679,0.46085977554321206
9229,CEP85,FUBP3,Q6P2H3,Q96I24,0.686874747276306,0.628072619438171,0.927373111248016,0.896067440509796
9244,CEP85,GIGYF1,Q6P2H3,O75420,0.686874747276306,0.628072619438171,0.8790502548217771,0.863427340984344
9285,CEP85,HELZ,Q6P2H3,P42694,0.686874747276306,0.628072619438171,0.8446741104125971,0.836807429790496
9355,CEP85,KANK2,Q6P2H3,Q63ZY3,0.686874747276306,0.628072619438171,0.6990314126014711,0.444422960281372
9408,CEP85,LSM14B,Q6P2H3,Q9BX40,0.686874747276306,0.628072619438171,0.9151313900947571,0.9035645723342891
9422,CEP85,MAP3K7,Q6P2H3,O43318,0.686874747276306,0.628072619438171,0.779477059841156,0.45936337113380404
9489,CEP85,NIN,Q6P2H3,Q8N4C6,0.686874747276306,0.628072619438171,0.052146941423416006,0.6950463056564331
9522,CEP85,OFD1,Q6P2H3,O75665,0.686874747276306,0.628072619438171,0.622474312782287,0.8247987627983091
9548,CEP85,PCNT,Q6P2H3,O95613,0.686874747276306,0.628072619438171,0.281906843185424,0.9304172396659851
9569,CEP85,PIBF1,Q6P2H3,Q8WXW3,0.686874747276306,0.628072619438171,0.058936495333909,0.175796940922737
9615,CEP85,PRRC2B,Q6P2H3,Q5JSZ5,0.686874747276306,0.628072619438171,0.9129469990730281,0.7642971277236931
9637,CEP85,PUM1,Q6P2H3,Q14671,0.686874747276306,0.628072619438171,0.9372653961181641,0.9234544038772581
9638,CEP85,PUM2,Q6P2H3,Q8TB72,0.686874747276306,0.628072619438171,0.9371489286422731,0.8310171961784361
9669,CEP85,RC3H1,Q6P2H3,Q5TC82,0.686874747276306,0.628072619438171,0.473352253437042,0.488165706396102
9670,CEP85,RC3H2,Q6P2H3,Q9HBD1,0.686874747276306,0.628072619438171,0.380768567323684,0.385693252086639
9676,CEP85,RGPD1,Q6P2H3,P0DJD0,0.686874747276306,0.628072619438171,0.873320698738098,0.889215171337127
9774,CEP85,SEC16A,Q6P2H3,O15027,0.686874747276306,0.628072619438171,0.914153099060058,0.8749286532402031
9799,CEP85,SIPA1L2,Q6P2H3,Q9P2F8,0.686874747276306,0.628072619438171,0.8288046121597291,0.60322368144989
9825,CEP85,SMG5,Q6P2H3,Q9UPR3,0.686874747276306,0.628072619438171,0.056534428149461004,0.08168867975473401
9826,CEP85,SMG7,Q6P2H3,Q92540,0.686874747276306,0.628072619438171,0.7485496997833251,0.6801263689994811
9907,CEP85,TDRD3,Q6P2H3,Q9H7E2,0.686874747276306,0.628072619438171,0.8975397944450371,0.883250415325164
9924,CEP85,TNKS1BP1,Q6P2H3,Q9C0C2,0.686874747276306,0.628072619438171,0.8767286539077751,0.7583819031715391
9928,CEP85,TNRC6A,Q6P2H3,Q8NDV7,0.686874747276306,0.628072619438171,0.94635409116745,0.9126369357109071
9929,CEP85,TNRC6B,Q6P2H3,Q9UPQ9,0.686874747276306,0.628072619438171,0.9158128499984741,0.9256454706192011
9930,CEP85,TNRC6C,Q6P2H3,Q9HCJ0,0.686874747276306,0.628072619438171,0.9321408271789551,0.615372955799102
9945,CEP85,TRIP11,Q6P2H3,Q15643,0.686874747276306,0.628072619438171,0.311014324426651,0.738289535045623
9955,CEP85,TUBAL3,Q6P2H3,A6NHL2,0.686874747276306,0.628072619438171,0.057194776833057,0.067213878035545
9985,CEP85,UPF1,Q6P2H3,Q92900,0.686874747276306,0.628072619438171,0.747238278388977,0.7646963596343991
10006,CEP85,WDCP,Q6P2H3,Q9H6R7,0.686874747276306,0.628072619438171,0.13237705826759302,0.23433347046375202
10035,CEP85,YTHDF2,Q6P2H3,Q9Y5A9,0.686874747276306,0.628072619438171,0.9421745538711541,0.9018615484237671
