,Prey_uniprot,cossim
0,A0A024RBG1Q9BUT9,0.15459156036376953
1,A0A087WUL8Q9BUT9,0.45628800988197327
2,A0A087X1G2Q9BUT9,0.39667385816574097
3,A0A096LP49Q9BUT9,0.5315027236938477
4,A0A0B4J2A2Q9BUT9,0.2535761892795563
5,A0A0B4J2D5Q9BUT9,0.32895010709762573
6,A0A0U1RQF7Q9BUT9,0.4445396363735199
7,A0A1B0GTR3Q9BUT9,0.44400709867477417
8,A0A1B0GTZ2Q9BUT9,0.5092726349830627
9,A0A1B0GUV7Q9BUT9,0.36041298508644104
10,A0AUZ9Q9BUT9,0.3474835753440857
11,A0AV02Q9BUT9,0.12674054503440857
12,A0AV96Q9BUT9,0.6510850787162781
13,A0AVF1Q9BUT9,0.2608199715614319
14,A0AVI4Q9BUT9,0.004064568318426609
15,A0AVK6Q9BUT9,0.4779779314994812
16,A0AVT1Q9BUT9,0.5110868811607361
17,A0FGR8Q9BUT9,0.37117671966552734
18,A0JLT2Q9BUT9,0.719392716884613
19,A0JNW5Q9BUT9,0.48904356360435486
20,A0JP26Q9BUT9,0.19775207340717316
21,A0M8Q6Q9BUT9,0.1459902822971344
22,A0MZ66Q9BUT9,0.5303985476493835
23,A0PG75Q9BUT9,0.5008644461631775
24,A0PJE2Q9BUT9,0.09741946309804916
25,A0PJK1Q9BUT9,0.37694475054740906
26,A0PJW6Q9BUT9,0.10663990676403046
27,A0PJW8Q9BUT9,0.4460531175136566
28,A0PJX0Q9BUT9,0.37504369020462036
29,A0PJX2Q9BUT9,0.17013685405254364
30,A0PJX4Q9BUT9,0.17446716129779816
31,A0PJX8Q9BUT9,0.005081703420728445
32,A0PJY2Q9BUT9,0.3548518121242523
33,A0PJZ3Q9BUT9,0.09577548503875732
34,A0PK00Q9BUT9,0.2052823305130005
35,A0PK05Q9BUT9,0.10298378765583038
36,A0PK11Q9BUT9,0.010871471837162971
37,A1A4F0Q9BUT9,0.2870986759662628
38,A1A4G5Q9BUT9,0.19562777876853943
39,A1A4S6Q9BUT9,0.32765090465545654
40,A1A4Y4Q9BUT9,0.3855466842651367
41,A1A519Q9BUT9,0.5087956190109253
42,A1A580Q9BUT9,0.3595513701438904
43,A1A5B4Q9BUT9,0.206729456782341
44,A1A5C7Q9BUT9,0.20339417457580566
45,A1A5D9Q9BUT9,0.2817342281341553
