,Prey_uniprot,cossim
0,A0A024RBG1Q9Y333,0.1465705931186676
1,A0A087WUL8Q9Y333,0.40488386154174805
2,A0A087X1G2Q9Y333,0.2580831050872803
3,A0A096LP49Q9Y333,0.5425611734390259
4,A0A0B4J2A2Q9Y333,0.2807694375514984
5,A0A0B4J2D5Q9Y333,0.3222311735153198
6,A0A0U1RQF7Q9Y333,0.3987630009651184
7,A0A1B0GTR3Q9Y333,0.45202213525772095
8,A0A1B0GTZ2Q9Y333,0.5314916372299194
9,A0A1B0GUV7Q9Y333,0.28249672055244446
10,A0AUZ9Q9Y333,0.35128429532051086
11,A0AV02Q9Y333,0.1607157438993454
12,A0AV96Q9Y333,0.6083574891090393
13,A0AVF1Q9Y333,0.2619721293449402
14,A0AVI4Q9Y333,0.019961301237344742
15,A0AVK6Q9Y333,0.43321913480758667
16,A0AVT1Q9Y333,0.3848592936992645
17,A0FGR8Q9Y333,0.3489049971103668
18,A0JLT2Q9Y333,0.6115655899047852
19,A0JNW5Q9Y333,0.492628812789917
20,A0JP26Q9Y333,0.24628815054893494
21,A0M8Q6Q9Y333,0.16749775409698486
22,A0MZ66Q9Y333,0.5497417449951172
23,A0PG75Q9Y333,0.38718485832214355
24,A0PJE2Q9Y333,0.08542871475219727
25,A0PJK1Q9Y333,0.33670568466186523
26,A0PJW6Q9Y333,0.040009137243032455
27,A0PJW8Q9Y333,0.39183929562568665
28,A0PJX0Q9Y333,0.2868137061595917
29,A0PJX2Q9Y333,0.14711913466453552
30,A0PJX4Q9Y333,0.1430177092552185
31,A0PJX8Q9Y333,0.011080664582550526
32,A0PJY2Q9Y333,0.38942304253578186
33,A0PJZ3Q9Y333,0.011110411956906319
34,A0PK00Q9Y333,0.14885658025741577
35,A0PK05Q9Y333,0.1527193784713745
36,A0PK11Q9Y333,0.0
37,A1A4F0Q9Y333,0.22542782127857208
38,A1A4G5Q9Y333,0.22365915775299072
39,A1A4S6Q9Y333,0.4003657400608063
40,A1A4Y4Q9Y333,0.3413538336753845
41,A1A519Q9Y333,0.46823152899742126
42,A1A580Q9Y333,0.2708253264427185
43,A1A5B4Q9Y333,0.1964675486087799
44,A1A5C7Q9Y333,0.2006564438343048
45,A1A5D9Q9Y333,0.24071267247200012
46,A1E959Q9Y333,0.5274089574813843
47,A1IGU5Q9Y333,0.11066476255655289
48,A1KXE4Q9Y333,0.5914497971534729
49,A1KZ92Q9Y333,0.15841332077980042
