,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,AGO2,Q9UKV8,A7E2V4,29395067,ZSWIM8,0.125312715768814,0.8902974128723141,0.364212423563003,0.146776258945465,0.3850299417972564
1,AGO2,Q9UKV8,Q8NDV7,29395067,TNRC6A,0.125312715768814,0.8902974128723141,0.94635409116745,0.9126369357109072,0.5973074436187744
2,AGO2,Q9UKV8,Q96EB6,29395067,SIRT1,0.125312715768814,0.8902974128723141,0.731578409671783,0.60180926322937,0.5547655820846558
3,AGO2,Q9UKV8,Q9NPI6,29395067,DCP1A,0.125312715768814,0.8902974128723141,0.41658067703247,0.9291802644729612,0.4676669538021087
4,AGO2,Q9UKV8,Q13895,29395067,BYSL,0.125312715768814,0.8902974128723141,0.105419911444187,0.287927567958831,0.4290359914302826
5,AGO2,Q9UKV8,Q9NRA8,29395067,EIF4ENIF1,0.125312715768814,0.8902974128723141,0.918528199195861,0.8912989497184751,0.5269640684127808
6,AGO2,Q9UKV8,Q9HBD1,29395067,RC3H2,0.125312715768814,0.8902974128723141,0.380768567323684,0.385693252086639,0.5388132333755493
7,AGO2,Q9UKV8,Q9NZN8,29395067,CNOT2,0.125312715768814,0.8902974128723141,0.8796504139900201,0.9464982748031612,0.4513714909553528
8,AGO2,Q9UKV8,Q96GA3,29395067,LTV1,0.125312715768814,0.8902974128723141,0.86389935016632,0.871933758258819,0.5686510801315308
9,AGO2,Q9UKV8,P26196,29395067,DDX6,0.125312715768814,0.8902974128723141,0.7578027248382561,0.9421802759170532,0.452167272567749
10,AGO2,Q9UKV8,Q13451,29395067,FKBP5,0.125312715768814,0.8902974128723141,0.112104319036006,0.395610362291336,0.4001583158969879
11,AGO2,Q9UKV8,P07737,29395067,PFN1,0.125312715768814,0.8902974128723141,0.448358535766601,0.5157226920127861,0.4928597509860992
12,AGO2,Q9UKV8,Q92900,29395067,UPF1,0.125312715768814,0.8902974128723141,0.747238278388977,0.7646963596343991,0.5865846872329712
13,AGO2,Q9UKV8,Q9HCE1,29395067,MOV10,0.125312715768814,0.8902974128723141,0.096921250224113,0.313997954130172,0.5438141226768494
14,AGO2,Q9UKV8,Q06787,29395067,FMR1,0.125312715768814,0.8902974128723141,0.5003023147583,0.914202570915222,0.578058123588562
15,AGO2,Q9UKV8,Q96I24,29395067,FUBP3,0.125312715768814,0.8902974128723141,0.927373111248016,0.896067440509796,0.5228341817855835
16,AGO2,Q9UKV8,Q01804,29395067,OTUD4,0.125312715768814,0.8902974128723141,0.7899363040924071,0.5325272679328911,0.5335512161254883
17,AGO2,Q9UKV8,O15405,29395067,TOX3,0.125312715768814,0.8902974128723141,0.84827709197998,0.325254142284393,0.4070623815059662
18,AGO2,Q9UKV8,Q9Y5A9,29395067,YTHDF2,0.125312715768814,0.8902974128723141,0.942174553871154,0.9018615484237672,0.6217024922370911
19,AGO2,Q9UKV8,Q8IWZ3,29395067,ANKHD1,0.125312715768814,0.8902974128723141,0.6686410307884211,0.484839290380477,0.5450016260147095
20,AGO2,Q9UKV8,Q9BX40,29395067,LSM14B,0.125312715768814,0.8902974128723141,0.9151313900947572,0.9035645723342892,0.5038167238235474
21,AGO2,Q9UKV8,Q92615,29395067,LARP4B,0.125312715768814,0.8902974128723141,0.7897013425827021,0.913986682891845,0.5038834810256958
22,AGO2,Q9UKV8,Q8IZD4,29395067,DCP1B,0.125312715768814,0.8902974128723141,0.706972122192382,0.6831697821617121,0.5742880702018738
23,AGO2,Q9UKV8,Q9H7E2,29395067,TDRD3,0.125312715768814,0.8902974128723141,0.8975397944450371,0.883250415325164,0.5720416307449341
24,AGO2,Q9UKV8,O43396,29395067,TXNL1,0.125312715768814,0.8902974128723141,0.280564069747924,0.82830411195755,0.5222229957580566
25,AGO2,Q9UKV8,Q92600,29395067,CNOT9,0.125312715768814,0.8902974128723141,0.080263473093509,0.085335381329059,0.3369101583957672
26,AGO2,Q9UKV8,Q9UPQ9,29395067,TNRC6B,0.125312715768814,0.8902974128723141,0.915812849998474,0.9256454706192012,0.5972590446472168
27,AGO2,Q9UKV8,Q9P2D0,29395067,IBTK,0.125312715768814,0.8902974128723141,0.135052159428596,0.5361476540565491,0.6089977025985718
28,AGO2,Q9UKV8,Q5JSZ5,29395067,PRRC2B,0.125312715768814,0.8902974128723141,0.912946999073028,0.7642971277236931,0.5200195908546448
29,AGO2,Q9UKV8,Q659C4,29395067,LARP1B,0.125312715768814,0.8902974128723141,0.902065575122833,0.8965162038803101,0.5051804780960083
30,AGO2,Q9UKV8,Q17RY0,29395067,CPEB4,0.125312715768814,0.8902974128723141,0.7140009999275201,0.7536411285400391,0.5495333671569824
31,AGO2,Q9UKV8,O75175,29395067,CNOT3,0.125312715768814,0.8902974128723141,0.8002820014953611,0.7462113499641411,0.3665427267551422
32,AGO2,Q9UKV8,O15116,29395067,LSM1,0.125312715768814,0.8902974128723141,0.060449838638305,0.305473268032074,0.4532200694084167
33,AGO2,Q9UKV8,Q99700,29395067,ATXN2,0.125312715768814,0.8902974128723141,0.919297695159912,0.844794750213623,0.5683208107948303
34,AGO2,Q9UKV8,Q86TB9,29395067,PATL1,0.125312715768814,0.8902974128723141,0.6750744581222531,0.5648705363273621,0.4329636693000793
35,AGO2,Q9UKV8,Q9UN86,29395067,G3BP2,0.125312715768814,0.8902974128723141,0.827478051185607,0.90367841720581,0.5025367140769958
36,AGO2,Q9UKV8,Q9H7U1,29395067,CCSER2,0.125312715768814,0.8902974128723141,0.7321401834487911,0.5225425958633421,0.4541384577751159
37,AGO2,Q9UKV8,Q8TEP8,29395067,CEP192,0.125312715768814,0.8902974128723141,0.069603644311428,0.137897923588752,0.52955561876297
38,AGO2,Q9UKV8,A5YKK6,29395067,CNOT1,0.125312715768814,0.8902974128723141,0.167425766587257,0.152645871043205,0.4738853871822357
39,AGO2,Q9UKV8,Q8NB46,29395067,ANKRD52,0.125312715768814,0.8902974128723141,0.101906910538673,0.22405306994915,0.5222262740135193
40,AGO2,Q9UKV8,Q96F86,29395067,EDC3,0.125312715768814,0.8902974128723141,0.6413281559944151,0.819340884685516,0.5866113901138306
41,AGO2,Q9UKV8,Q9NZB2,29395067,FAM120A,0.125312715768814,0.8902974128723141,0.8501178622245781,0.8586925268173211,0.588015615940094
42,AGO2,Q9UKV8,O95985,29395067,TOP3B,0.125312715768814,0.8902974128723141,0.050743639469146,0.062615826725959,0.423046737909317
43,AGO2,Q9UKV8,Q9UPR3,29395067,SMG5,0.125312715768814,0.8902974128723141,0.056534428149461,0.081688679754734,0.2948659360408783
44,AGO2,Q9UKV8,Q9H9A5,29395067,CNOT10,0.125312715768814,0.8902974128723141,0.048076625913381,0.130353718996047,0.4082793593406677
45,AGO2,Q9UKV8,O75420,29395067,GIGYF1,0.125312715768814,0.8902974128723141,0.8790502548217771,0.863427340984344,0.5244646668434143
46,AGO2,Q9UKV8,Q9UIV1,29395067,CNOT7,0.125312715768814,0.8902974128723141,0.049496985971927,0.074488848447799,0.3625207543373108
47,AGO2,Q9UKV8,Q8ND56,29395067,LSM14A,0.125312715768814,0.8902974128723141,0.931010067462921,0.93739902973175,0.5652929544448853
48,AGO2,Q9UKV8,Q6P2H3,29395067,CEP85,0.125312715768814,0.8902974128723141,0.686874747276306,0.628072619438171,0.4812873005867004
49,AGO2,Q9UKV8,P11274,29395067,BCR,0.125312715768814,0.8902974128723141,0.779595255851745,0.786240220069885,0.5500351190567017
50,AGO2,Q9UKV8,Q9H9G7,29395067,AGO3,0.125312715768814,0.8902974128723141,0.072453312575817,0.351395457983016,0.5646463632583618
51,AGO2,Q9UKV8,Q9NUD5,29395067,ZCCHC3,0.125312715768814,0.8902974128723141,0.111842513084411,0.501195549964904,0.539886474609375
52,AGO2,Q9UKV8,Q8IZH2,29395067,XRN1,0.125312715768814,0.8902974128723141,0.385329663753509,0.270378917455673,0.559170126914978
53,AGO2,Q9UKV8,Q7Z739,29395067,YTHDF3,0.125312715768814,0.8902974128723141,0.9342164993286132,0.743057370185852,0.5519866347312927
54,AGO2,Q9UKV8,Q9Y4F3,29395067,MARF1,0.125312715768814,0.8902974128723141,0.109177075326442,0.290735512971878,0.5566928386688232
55,AGO2,Q9UKV8,Q9HCJ0,29395067,TNRC6C,0.125312715768814,0.8902974128723141,0.9321408271789552,0.615372955799102,0.5493202805519104
56,AGO2,Q9UKV8,Q5TC82,29395067,RC3H1,0.125312715768814,0.8902974128723141,0.473352253437042,0.488165706396102,0.4687243103981018
57,AGO2,Q9UKV8,Q14157,29395067,UBAP2L,0.125312715768814,0.8902974128723141,0.94561493396759,0.953562080860137,0.5186572670936584
58,AGO2,Q9UKV8,Q02790,29395067,FKBP4,0.125312715768814,0.8902974128723141,0.770568668842315,0.9029511213302612,0.1254883706569671
59,AGO2,Q9UKV8,Q8NFY9,29395067,KBTBD8,0.125312715768814,0.8902974128723141,0.055213581770658,0.042640674859285,0.2526553273200989
60,AGO2,Q9UKV8,P42694,29395067,HELZ,0.125312715768814,0.8902974128723141,0.8446741104125971,0.836807429790496,0.5021828413009644
61,AGO2,Q9UKV8,Q14671,29395067,PUM1,0.125312715768814,0.8902974128723141,0.937265396118164,0.923454403877258,0.5632995963096619
62,AGO2,Q9UKV8,O00178,29395067,GTPBP1,0.125312715768814,0.8902974128723141,0.713772177696228,0.446460396051406,0.6094353199005127
63,AGO2,Q9UKV8,Q6P2E9,29395067,EDC4,0.125312715768814,0.8902974128723141,0.72339904308319,0.47514921426773,0.6022616624832153
64,AGO2,Q9UKV8,Q92540,29395067,SMG7,0.125312715768814,0.8902974128723141,0.7485496997833251,0.6801263689994811,0.5889098048210144
